,Review,Rating
47,restaurants to date didn't serve alcohol so we wandered down to a place called Moonraker's in backpackistan and ordered two large bottles of the local brew called 'British Imperial Lager'.,1
48, Served in a tin cup ice cold.,1
49,5% it was decidedly sweet and refreshing.,0
50," but she smiled for the cow,",0
51, a veneration of woman for sacred cow—their sweet bond drifted up and down the street for all to witness.,1
52," and she invited me and my young interpreter inside to drink coffee and meet her son,",1
53,"She was in love with the bovine of the streets,",1
54," and who looks into your eyes with her eyes fringed with dark lashes,",1
55,A quick look outside the hotel and a chat to the front office guys convinced us we needed to get out of Chennai.,1
56, People rushed out to invite me into their homes.,1
57," ate cookies and sweets and snacks,",1
58, Some invited me to lunch.,1
59, and looked shocked or confused when I told them I had no husband.,1
60, That evening it was glorified with hundreds of oil lamps glowing at the base of the central deity/tree—an ancient looking being with ropey sides dotted with sandalwood paste and red powder.,1
61,Looking back to the arrivals area.,1
62, all of these stories emerged while he dragged my opening offer of 500 rupees up to 1400.,1
63, He directs us to one of his drivers gives us a big smile and a handshake and wishes us luck that our hotel is still open !,1
64, In the taxi I quickly had a look at my map and realised our hotel was in the Central/Northern part and we were heading in that direction.,1
65,It was a welcome relief to see the lights on at the Beverly as we pulled into the courtyard.,0
66," looking dreamy but focused,",0
67, catching whiffs of sweet jasmine and the smoky burning ghee.,1
68," Then he invited me to sit with his family—his wife and two older daughters,",1
69," Their father Rajasekar invited me to eat with them,",1
70, It was only towards end of April that 1 week break was announced and we immediately looked for availability of resorts in a drivable distance (less than 1000 KMsJ).,1
71, Motto was to enjoy whatever Yercaud has to offer and relax rest of the time.,1
72, There was all kind of confusion outside and lot of heat inside the car.,1
73, The food is of excellent quality and a lot to offer unlike the resorts belonging to Club Mahindra.,1
74," there were two jokers who welcomed us,",0
75," It was an amazing feel journey and to looking over misty closed the “queen of the hill “mountains ,",1
76," it looks so deep hill view point,",1
77,"and we went to dolphin nose mind-blowing god’s creation nature exactly looks like dolphins nose at 6:00 P M we return back to our hotel ,",1
78, each and every rose with lovely colorful petals.,1
79," It looks very cute for seeing and for eating too,",1
80,"emerald lake looks like a snow bed on world,",1
81," It really looks fantabulous to see such a old dam there we had our lunch in a small hotel,",1
82," it's look amazing to see the devotional thing with the animal too ,",1
83,"they welcome us and shown a video clipping,",1
84," Forest tracking and enjoy in watching all kind of wild animals and beautiful birds at 3:30pm we went to restaurant had lunch and 4:30pm we start our return trip to Salem via Pollachi,",1
85," The moment we stepped off the bus a man approached us and offered a room near the beach within our budget,",1
86, so get in his tuk-tuk and head to the guest house.,0
87," So a few days later when the guys running the guest house aren't around I took a look at the pool,",1
88," He is looking at the midday sun through a prism formed by his hands,",0
89,"I absolutely love anything ancient,",1
90," Unfortunately the Indian tourist don't seem to have the same kind of respect for things,",1
91,or it looked that way.,0
92,It's a good job we love Chennai so much.,1
93, which has sweet taste similar to strawberries.,1
94, The nectar was served in a cone made from green palm leaf.,1
95," The environment-friendly mode of transportation facility by Kanyakumari Special Grade Town Panchayat,",1
96, The uniformed staff was quite friendly and helped the tourists to click photographs with the statues or 3-D pictures in the background.,1
97, A tea vendor followed the bus on his cycle and was serving tea from his kettle.,1
98," The guests in most hotel terraces had risen early and assembled with their cameras,",1
99, Route back via local cattle market before an awesome evening with Harish & his lovely wife.,1
100, due to a lack of visitors & trekking/safari offers are group aimed after getting the keys to the onsite basic accommodation I opt to sneak off for a short afternoon excursion.,1
101," I meet Mr Abdul Harim; the kindest tailor in town and am selflessly offered his Honda hero for as long as I like,",1
102, Thinking it was still worth a look round we took a tuk-tuk there.,1
103, others selling food you can offer to the priests.,1
104,"All this simply served to make us realise we know next to nothing about Hinduism,",1
105, In the villages it costs 50 rupees (50p) to have a photo so they pose happily just for the chance to have a brief look at the image on the camera screen.,1
106,"We stayed in some lovely hotels,",0
107, Army officers and local police all looked very smart and crowds of villages crowded round as his body was cremated on a shrine.,1
108," where Brahmins were making offerings for families commemorating the death of their fathers,",1
109, looked through the stalls and then engaged a taxi driver to take us into Phuket town.,1
110," Our driver had an """"arrangement"""" with a jewellery shop in the town and he dropped us off there and we went in to look around.",1
111, We were effusively greeted by the manager who kept trying to sell me a pair of sapphire earrings.,1
112, Here there were some smarter looking hotels with restaurants and other small boutiques.,0
113, The main doors were carved into spectacular statues of angry looking gods.,1
114,Past the jewellery stop at the next intersection there was a main roundabout which looked like the centre of the town.,1
115, A lady attendant smiled at us and made sure we took off our shoes before entering.,1
116," Again the many statues had their offerings and looked down on us,",1
117, We had a guide to help us across the river and for the initial route finding.,1
118, A young boy had just had his hair cut off as an offering and his head was covered in sandalwood.,1
119, The Madurai tourist board invites foreign and domestic tourists to a local village for a Pongal celebration.,1
120, Inside the temple there was a welcome from the village and dancing.,1
121, We saw a lady cooking various breakfast food for sale and then tasted her cooking- a little like the inside part of a do-nut but less sweet and with a slightly crisp coating.,1
122, I enjoyed the Yali with a crocodile sculpture and one of a female goddess who looked so fierce she could have been Amazonian.,1
123, The photo shows the two ladies who helped us.,1
124, The ladies helped us to tie these on correctly.,1
125, We had a friendly guide for Auroville and Pondicherry.,1
126, I took a first look at some of the sights including Arjuna's penance.,1
127, they invited me to join them.,1
128," I heard one of them musing about looking at the photo later and saying """"Yaaru?",1
129," On arrival at my guest house,",1
130, he smiled and gave me his phone number--I thought in case I wanted to use him again.,1
131," Durga of the guest house knocked on my door and said the rickshaw driver wanted to give me something,",1
132, Later she told me that he wanted to give me an invitation to his wedding.,1
133,"Muthu drove me from Mamallapuram to a lovely bird sanctuary,",1
134," I offer to take a photo of all of them,",0
135," I went to a place where they served the traditional thali,",1
136, I love spicy!,0
137, My friend Pushpa wanted to help me as I waited for an auto rickshaw on the road in front of her house in Tiruvanammalai.,1
138,Clear blue skies greeted Kodaikanal which was above the clouds.,1
139," We loved Varkala and enjoyed having our little routine of a sleep in followed by breakfast,",1
140," sweet smelling jasmine,",1
141,I appreciated his polite tone.,1
142," I named my guest house,",1
143,"""""You look like you would be the lifeguard,",0
144, he looked very strong.,0
145," I found him looking at a big bag of flowers,",0
146, but who laid down and died before medical help arrived.,1
147,"He invited me to his home to meet his family,",1
148, but they grew to love one another and seem happy.,0
149," I looked in my wallet,",0
150," I started looking around at other well-dressed resort guests with their gold chains and silk saris,",1
151, a bit naive and searching for some kind of personal enlightenment.,0
152," trying to help me accomplish things,",1
153," to help me hire another tuk tuk to take me to another money changing place,",1
154," and the tuk tuk pulling the cart selling """"American sweet corn,",1
155, He offered us Varkees to taste.,0
156, There were exotic kind of plants and trees.,1
157, at the end everyone is offered free tea for tasting.,1
158, We were kind of shivering.,0
159, It looked beautiful.,0
160, Manager received us and our friendly talk went on some time.,1
161,Ooty the land of scenic beauty welcomed us with it’s cool hands and colonial charm.,1
162, Garden is maintained by the Horticulture Department of the government looks pretty with : orchids – flowering bushes – plants in myriad hues and vast range of ferns.,1
163, The thick forest area around provides an extraordinary look to Doddabetta.,1
164, She was unusually talkative and said “the whole land looks great with greenish coated tiny slopes and hills”.,1
165, “GOVERNMENT ROSE GARDEN” an arch welcomed us.,1
166, It looked amazing.,0
167, A big board with ‘117th Annual Flower Exhibition’ welcomed us.,1
168, There was also a glass house (which we had seen in many movies) in which we could see some rare kind of flowering plants.,1
169," We were looking through the sceneries and the people of other boats,",0
170, When we reach there a big entrance named Mudumalai Tiger Reserve welcomed us.,1
171, they were 4 in total with a small bay elephant that looked so cute.,1
172, The elephants looked majestic.,0
173, It also looks good when it drizzles.,1
174, We passed by a Forest rest/guest house.,1
175, it looks amazing.,0
176, The staff was courteous and nice.,1
177, they were so kind to shift the lunch to the garden.,1
178, the densely covered forest had made the place look dark even in the bright day light.,1
179, body pain (in short it served as a pain killer and healer).,1
180, We thanked all the staff for their politeness and patience with us.,1
181, we started looking around for view.,0
182, We also saw Catherine falls in a distance which looked like a white thread.,1
183, also looked beautiful.,1
184, looked beautiful.,0
185, Our driver was looking and laughing at us.,1
186, Then a huge deep dark forest welcomed us.,1
187, It looks amazing from close.,1
188, Rachel looks ace in a punjabi top - you will see photographic evidence of this throughout.,1
189, fresh pineapple juice and a neon colored orange soda drink over ice - while sat listening to music on our porch when we looked up and saw a grizzly bear listening to the music on the other side of our wooden lattice balcony about ten feet away.,1
190, Dhvani had kindly organized a car to pick us up and we were thankful for that as it looked a little random if we were to get a taxi provided by one of the dozen or so folks offering us that service as we were leaving the airport.,1
191,Chennai itself looked like a city in the midst of modernization.,0
192, In amongst the older shops and two story restaurants there was a lot of shiny new office blocks that wouldn’t have looked out of place anywhere in the world.,1
193, we’d been to this hotel when I was a kid so I was looking forward to returning.,1
194, Hello bacon my old friend.,1
195, Breakfast was really tasty and included english (hurray) bacon and a buffet of various made to order Idli’s (Indian crispy pancakes stuffed with potatoes and served with a chimi-churi type ‘samba’) and other wonderful things.,1
196, One of our major connection was the shared love of travel.,1
197,Greetings from the Nilgiri Hills!,1
198, An unusual sight greeting one's arrival in Ooty.,1
199," continuing to be the only guest there in the faded grandeur of a place,",1
200," It also looked out onto the home’s immaculate garden,",1
201,"Most hotels in Coimbatore looked a dive,",0
202, and past families of mischievous-looking monkeys.,1
203," the rather direct “Hospital ceilings are boring…avoid accidents”,",1
204," It is not the first time I have encountered this kind of thinking,",1
205, I could tell things may be heading in this direction as the driver also asked me on the way up if there are any “trusts” in my country which may help him to provide his children with an education (?,1
206, they just looked at me rather perplexed until I suggested that they perhaps show me to a room.,1
207, Looking forward very much!,1
208,"Lush green fields greeted us on either sides,",1
209,were a welcome relief still we slowed down since the roads became wet.,1
210, The onlookers at the local tea stall had curious looks at our bikes and the common red t–shirts that we had adorned for the journey.,1
211, The tea was served in tall glasses which was a great welcome after a long journey.,1
212, was a welcome sight where we braked to a halt at 08.,1
213,"dark and not inviting at all to me especially and if I took that left,",1
214," The kind petrol pump attendant filled up the tanks of our bulls and just as we were about to start back,",1
215, We reached the manivakkam junction where we turned left and proceeded towards mudichur and the roads brightened up with lights and call taxis with call center employees were travelling on the road which was a welcome sight and we reached Tambaram on to the GST road to Chennai.,1
216,Greetings from Cape Comorin – the southernmost tip of India.,1
217, I discovered the most welcoming delights of the Indian Station Retiring Rooms system.,1
218," I was not looking forward to it after my previously mentioned hectic experience in a government non-AC bus from Pondicherry to Villupuram,",1
219," This means that when a Hindu looks into the face of the murti,",1
220, they truly believe that they are looking into the face of a god.,1
221," as were the devotees who offered wonderful smiles,",1
222," I am looking forward to this very much,",1
223," Kerala is like “India through the Looking Glass” – India,",0
224," My stroll also involved many friendly looks,",1
225," stares and hellos from passers-by,",1
226," and that a firm but friendly approach of sticking to your guns,",1
227," He was generally welcomed in India,",0
228, a lovely start to my journey around India.,0
229," along with a good dose of French cafes serving croissants,",1
230, but its guesthouse has a good vibe and is a lovely retreat from the heat and bustle of the Pondicherry streets.,1
231,") a pat on the head upon the offering of a small cash donation (which it takes willingly with its trunk,",1
232,I knew that I won’t be able to pronounce it correctly and on enquiring about direction from local people I will end up in getting a strange weird look from them as if I am mentally retarded and My IQ level is so low that I can’t pronounce simple words correctly.,1
233,I looked back and saw a guy on a bike asking me to take a ride.,1
234, This was very touching I mean somebody offering lift without even being asked for.,1
235,The tour is free but the quid pro quo is that you are invited to visit the shop afterwards.,1
236," We had booked a one night stay at Forest Hills Farm and Guest House,",1
237, Well were greeted at the gate by the owner Savita and her son Sameer.,1
238, after a lovely (sometimes scary) ride through the beautiful hills of Kerala and Tamil Nadu.,1
239, unable to face another Indian meal after the burningly spiced thali served to us for lunch.,1
240, Seems like chef had not served a club sandwich before.,1
241," Such a sweet man,",0
242, They all look shifty or dishonest or smug.,0
243, The animals don’t help either.,0
244, offering stunning views of the valley below.,1
245, This looks similar.,0
246, David toys with the ideal of offering to do it for 40 rupees until Sara points out he has no way of printing the photos.,1
247," Ward who was looking for somewhere for the colonial administrators and foreign missionaries in Madurai to spend the summer,",1
248, We are invited into the main building to check in and offered tea.,1
249, the room/tent is spacious and comfortable and the bathroom actually looks more modern than the previous hotel.,1
250," we are offered more of everything,",0
251, despite the first serving having been generous.,0
252, and the gap that is left looks to be roughly half the width of our Innova.,1
253,We return to the hotel where we are immediately offered more tea.,1
254," offering to the gods,",0
255," offering bananas,",0
256," I try not to look at the urinal,",0
257, weaving in and out of the traffic in what should be death-defying manoeuvres but in fact often looks almost languid.,1
258,” “No we look after very safe”.,0
259,The place is heaving – it is Sunday morning and everyone has come to offer prayers and make donations.,1
260," A rat scurries busily around the entrance looking for food – Sara tries to convince herself it is a mouse,",1
261, looking like giant allium plants.,1
262, We go through small villages where the road is lined by tiny shacks selling food and drink or offering bicycle and motorbike repairs.,1
263," It may have been continually inhabited for over 4000 years but it looks like any metropolis – billboards,",1
264, and it looks like it could do with new management and some new paint.,1
265, We settle down on the balcony to have a drink and look up where we will visit over the next two days.,1
266, with a few lit lamps in front of them and what looks like shards of pottery piled up behind.,1
267," We are invited to light a lamp and have our faces painted with red and white,",1
268,"there is also a temple elephant who looks rather agitated,",1
269," A cold towel and welcome drink arrive,",1
270, but it looks as if it could date back to Danish times.,1
271," Would love to stay in touch,",0
272, Sara encounters her first acolytes of the trip : “Hello what your name where you come from?,1
273, “Just looking no need to buy all things made by poor students very cheap price”.,1
274, Do we look stupid?,0
275, “Man outside he look after your shoes”.,0
276, as explained by the very polite Brahmin priest who insists on showing us around.,1
277," At dinner we are offered fresh white mullet,",1
278, The zoology section offered light amusement for the sheer awfulness of the exhibits.,1
279, Sara decides she’d like another look at the jewellery on sale at the craft bazaar over the road from the hotel.,1
280, ‘Please can you help us?,1
281," It took over half an hour for our dinner to be served last night,",1
282, and with a stylish cabin that looks like it has been designed by BMW.,1
283, And a lovely crew.,0
284, there are crocodiles and an extremely difficult to detect green chameleon who really does look for all the world like a leaf.,1
285, this looks like a mistake – miles of sand with a few empty stalls.,1
286,the dead rotting crow impaled on a stick poking out of the sand (explain that one) certainly offers no clue.,1
287, I loved this temple.,0
288, all of which were served with rice and naan (leavened bread cooked in a wood fired oven).,1
289," the organiser in me couldn’t help but mentally streamline their systems as I watched passengers being put through multiple processes – each handled by a different staff member at a different counter,",1
290," They loved hearing about where in India we had already travelled to,",1
291, The chai wallah clutched a tea urn in one hand and little cups in the other and for a few rupees we had hot sweet milky tea.,1
292, Apparently the hot sweet thick coffee was very good too.,1
293, I say ‘sadly’ because it was a beautiful temple and I would have loved to have some photographs to make sense of all the fast moving colour and movement we witnessed.,1
294,"We had a very lovely local guide accompanying us,",0
295, and they looked worried.,0
296, I really loved the feel of this place.,0
297, So I spent the early part of the next day looking for more drugs for both of us.,1
298," You know you are travelling with good people when Rao kindly offered us his supply of Imodium (but we were well stocked with Gastro-Stop),",1
299, and Chris kindly offered us her stash of re-hydration tablets (which we’d completely neglected to pack!,1
300," much rather be sick myself than have someone I love get sick,",1
301," I loved the relaxed family atmosphere at the Five Rathas and Krishna’s Butterball,",1
302, so we welcomed the chance to relax and cool down.,1
303," and our beer was served in huge metal tumblers (alcohol wasn’t meant to be served,",1
304, and it looked and felt like something out of a post-apocalyptic film.,1
305," the hotels and restaurants looked upmarket,",0
306,Hotel Mahabs in Mamallapuram was just lovely and right in the centre of town.,0
307, but they were large and came with a welcome balcony – and we promptly lowered the tone of the neighbourhood by hanging our laundry on it.,1
308, Our bikes looked like 1960’s models with loose handlebars and questionable brakes.,1
309, but the most loved theory is that it depicts Arjuna (a figure standing on one leg) doing penance for a favour from Shiva.,1
310, Damien and Brian had ended up in a lovely (honeymoon!,0
311, We were hungry and breakfast looked fantastic.,0
312, we were greeted by Rhea and Smriti.,1
313,few fabulous looking tree houses and a dormitory style block.,1
314, those fabulously isolated cabins and tree houses weren't looking so inviting now.,1
315," One of the tabby cats was extremely friendly and very talkative,",0
316,Before lunch there was time for some lounging about at the infinity pool built into the rocks – the pool was so lovely looking that even I couldn’t resist sitting in it.,1
317,"All meals at the Retreat were served buffet-style,",1
318," the meat dishes looked so good and were being cooked by the Retreat's chef,",1
319, It wasn’t looking good for tiger spotting.,1
320, Kim and I have found a revoltingly sweet vodka called Magic Moments which we have chosen to make our adult drink of choice in India.,1
321, One of the other guests (from Hyderabad) played Neil Diamond from his iPod.,0
322, and were joined by Rhea from reception who eventually (and very politely) told us when we had to wrap things up.,1
323, On the way I looked back towards the Retreat and the mist clad peaks of the mountain range behind it were just starting to glisten with the first rays of the sun.,1
324, and now walked over and stood on the very edge of the rocks looking down at the vast plains of the National Park below us.,1
325," We saw an eagle (or a similar looking bird of prey),",1
326, The two villages we walked through seemed to be geared towards cattle rearing and also had lovely fenced vegetable gardens.,1
327, and I had a pot of masala chai (spiced sweet milky tea) while Ren had a tea.,1
328, Your plate always looked like you hadn’t started eating.,1
329,We walked to Hotel Alagapuri Bar for some very welcome pre-dinner drinks.,1
330, A friendly guy served our drinks and made sure we had finger snacks on our table.,1
331, They were very friendly and the chai was very welcome and warming.,1
332, a bag of ginger sweets and a bag of sugared fennel sweets (often offered in a small bowl at the end of a meal).,1
333,"The train was full of action – there were wallahs (sellers) constantly walking up and down the carriage aisles offering chai (tea),",1
334," it had gone down an embankment and looked stuck,",1
335," there were spectacular looking tea plantations that dotted the surrounding hills,",1
336, There were also (surprisingly) many chocolate and sweet shops.,1
337, which looked quite grand on approach.,1
338, This restaurant offered fantastic food in the most nondescript of spaces.,1
339," and given my love of Alice in Wonderland-esque fancy,",1
340, but it looked more densely populated than Ooty.,1
341, we’ve never been far from a chai wallah (tea seller) with trays of sweet milky tea in steaming glasses.,1
342, looking as if they were waiting for the Fat Controller to arrive.,0
343, Our little nephew who loves Thomas the Tank Engine would have been in heaven.,1
344, and there were many local families who had settled down on the lawns with picnics which gave it a very friendly atmosphere.,1
345," It was set in a lovely old building with high ceilings,",1
346, and dinner at the hotel was a lovely way to finish our two day stay in Ooty.,1
347," looking at the landscape can only maintain your interest for a while,",1
348," A man then offers me his phone to use,",0
349," there's two drunk guys (drinking is a kind of taboo in Tamil Nadu) making a fool of themselves and probably from an Indian's point of view,",1
350, I'm really not looking forward to going home (I can confirm how shit it is as i'm writing from home)!,1
351, so we just found an old taxi that looked like an exact replica of the taxi cabs in London.,1
352, but it looked just like a standard hotel to us.,0
353, there were a lot of delicious looking pastries and we bought a number of them.,1
354, It looked like we had to take another bus from the same bus terminal where we took the bus to Pondicherry.,1
355,"Dizzee World looked just like other theme/amusement parks I've been to,",1
356, The girls loved it when we took photos of them!,0
357,say though that the park was well maintained and looked quite clean.,1
358, They looked very tempting so I started to help myself thinking it was part of the breakfast menu.,0
359," I was wondering why he started to look a bit uncomfortable,",0
360," there were only a couple of other hotel guests around at that time,",1
361," The door to enter the temple was locked but a man there offered to show us the inside of the temple for 500 rupees which we agreed to,",1
362, I was served a variety of vegetable dishes with rice on a banana leaf.,1
363," I remember seeing many nice looking hotels and houses in this area,",1
364,Indian school girls smiling at us on the grounds of Dizzee World.,1
365, it certainly looked very long to me.,0
366,"When I arrive at his house i'm greeted by his family,",1
367," His parents do a whole lot of smiling though,",0
368," The guys love these guys,",0
369, and they're looked up to much like a kid would look upto Ronaldo or Messi etc.,0
370," Raja helps me out with the plot,",0
371,We crossed the magnificent welcome gate; engraved in it was the word “Pondicherry”.,1
372, while our mother was busy offering her prayers to God for our good.,1
373, prasad and anjali was offered to us.,1
374,we love sun bathing with cows.,1
375, Eventually it passed and we moved on to Chidambaram where we stayed in a grotty hole and saw a lovely temple with a fire ceremony.,1
376, despite his Homerton Hospital blood test scientifically proving he has a nut allergy.,1
377,Made for a lovely walk.,0
378," While I already had a booking at a guest house in Auroville and Shankar had successfully insisted on booking a bus ticket to Pondicherry before my actual journey,",1
379, The sight of villagers with their towels wrapped around their heads in an effort to save themselves from the hot coastal sun reminded me that the bus is air-conditioned and what looks beautiful to me from my comfortable seat has a very different reality.,1
380,reached the Center Guest House where I had a booking.,1
381, all politics and all nationalities.,0
382, This is meant to be personal narrative and in keeping with that aim let’s get back to the guest house.,1
383," the Guest House was covered in green,",1
384," with the guest rooms spread across the compound,",1
385," the manager of the guest house was mild mannered,",1
386, smiling and the expression of his eyes did not match his words.,1
387, she came across as a friendly person.,1
388, makes it look beautiful.,0
389, I decided to visit the Matrimandir area once more and was surprised as what had taken about 15 mins in the bus from the visitor’s centre the previous day was just a 10 min walk from my guest house.,1
390," He looked middle aged and though he had taken precautions,",1
391, and I decided to wander my way back to the guest house as I also had to leave for Pondicherry later that day.,1
392," and all the devotees there looked well to do,",1
393, but would love it if the Indian Consulate in other countries gave the Indians this kind of assurance to the Indians there.,1
394, The heat was already getting to us and we were now looking for a place to sit down for lunch.,1
395, I felt it did not serve his purpose of visit to India and felt that it would do him no good.,0
396, Built in Gothic style and the red and white church looks beautiful from the inside ( The Sacred Heart Church near Egmore in Chennai was quite a disappointment and I was thought that Pondicherry might also be the same).,1
397, I found Laurent giving everything a cursory look and quickly he was outside the church looking at things on the sides of the church.,1
398, angels and their interplay all have a certain story in Christianity and I would love to know all that.,1
399, I offered to visit the Ganesha Temple near the old town.,1
400," It was nearing 4 and after a look-in at a book shop near the temple,",1
401, to offer prayers at the God’s chamber.,1
402, I met Laurent at the guest house.,0
403, the next morning started a series of events which has since helped me comprehend my feelings in the bus back from Pondicherry.,1
404, Looks like my motorbiking in India days will not follow me on future travels northward.,1
405," The rice powder also invites birds and other small creatures to eat it,",1
406, thus welcoming other beings into one's home and everyday life: a daily tribute to harmonious co-existence.,1
407," It is a sign of invitation to welcome all into the home,",1
408, I love all of the alternates in perspective.,1
409, we turned in our scooter and moved this past Friday to a different guest house.,1
410, He is fairly fluent in English and the kids love playing with him and the other younger children who live here as well.,1
411, Not sure why it was decided to leave these to look like some important ancient relics of Atlantis when they're not.,1
412, the kids love it and I foresee venturing there near daily.,1
413, People look right through Malek and I and coo and fawn over my little girl.,0
414," We're also considering moving to that guest house as it is more affordable and according to the kids,",1
415, but it looks interesting).,0
416, Rahul's new driver Manish too had gotten kind of friendly with us.,0
417, Patel had contacted a lot of hotels before setting out for the trip and was angry on me for not helping him out in the hotel finding effort.,1
418, A lovely and thrilling metaphor to begin the trip with.,1
419, the smiles and warmth of the people and of course the food.,1
420," it’s welcomed - far fewer distractions means more time for each other; over coming perceived adversities shows us that we are adaptable,",1
421, On Friday we met an entrepreneur from Nimmiyampattu who wanted to know what we were doing and if he could help us in anyway.,1
422,""""" many girls mentioned adopting a girl child to give them a free education; ending the dowry; helping the poor; campaigning for equality.",1
423, Although the two are very different both areas need our help and support to educate the youths of today on health and livelihoods.,1
424, The team in Vellore was lucky enough to organise a health rally in Vanjur which attracted two health inspectors as speakers and 30 members of women's self-help groups.,1
425," Using some barrels we found we were able to display our posters and offer advice on prevention methods for VBD's,",1
426, Children were invited to draw pictures of healthy foods and to share their career ideas.,1
427,In Kanchipuram while visiting the oldest temple - Kailasanatha which is dedicated to Shiva I was treated to the warmest welcome I have ever had in my life.,1
428," They greeted me and my fellow team leader Charlie with handshakes,",1
429, a greeting a glance of encouragement.,1
430, Later it was wonderful to hear their singing as they walked around the temple and they invited us to share their lunch.,1
431, the ladies made it look a lot easier then it was.,1
432," which involved navigating through a festival welcoming the new season,",1
433, and a really sweet tea we where given another quiz of which the prize was pizza.,1
434, they've been very easy for the staff to look out for and there's a great collective spirit in the group.,1
435,Archie is seemingly loving every minute of the trip.,1
436, He is loving wearing the Longhi (Indian man-skirt) a little bit too much and wears it at every possible opportunity.,1
437,Alberta has giggled throughout much of the trip and really made an impression on the Bishop when we were invited to a celebration dinner at his palatial home.,1
438, She has also been bubbly and charismatic throughout and is happy to talk about Jodie's love-life.,1
439, Her kind and caring nature is obvious and her consideration for others is fantastic.,1
440," Although it was reassuring to know that there was a place that was able to help and provide an education for the children,",1
441, it made us all appreciate the care and support that is offered at home.,1
442, dazzling suit looking rather like a panto genie!,1
443, embracing everything that India is throwing at them and rising to the challenge with smiles on their faces.,1
444,"Hello to all my family,",1
445,Hello to everyone!,1
446, The work is heavy but a good workout ? India is hot but the people here are so friendly and welcoming - I like the cooks best because they like giving extra portions.,1
447,"Hello everyone,",1
448," It's amazing knowing that we are helping these people,",1
449,"Lots of love always,",0
450,"Hello William here,",1
451, I'm keeping a diary of everything and looking forward to telling you.,1
452,"Give my love to everyone and once again,",0
453,"Love you all lots,",0
454,"Love you always,",0
455,"Send my love to Tarma,",1
456, hope you both have a lovely birthday!,0
457, As we turned the corner we were greeted by an elephant.,1
458," the lady who serves us food at the school,",1
459, Overall progress was better than ever before and the great help from the co-leaders pushed everyone forward.,1
460, The student’s interpretation of a ‘friendly’ was very different from ours; we took casualties but nothing the troops couldn’t handle.,1
461,Hello everyone!,1
462, which will help us communicate with the children who are all completely deaf.,1
463, We are very much looking forward to starting work tomorrow and will be sure to keep updating the blog to keep you all informed.,1
464, Students will hopefully be updating the blog now on a regular basis so please keep looking to find out what we are getting up to!,1
465, Sign language and mime help but the difficulty is exacerbated by the different writing and having 247 letters in the Tamil alphabet!,1
466, It is lovely being surrounded by mountains and we are lucky in that it is a few degrees cooler here than in was in Chennai which definitely makes a difference for having a good night's sleep.,1
467, They were very welcoming and although communication was hard we really enjoyed our time with them.,1
468, eating' from Parameshwari came at every meal and not being able to serve yourself meant lots on your plate.,1
469, I particularly enjoyed the chapattis which I would love to learn how to make but was not keen on eating spicy peas and potatoes at breakfast!,1
470, We drew the values on a big white sheet and invited the local youths and children to celebrate with us by signing their name or placing their hand print on the sheet.,1
471,Socially we were lucky enough to be invited to an Indian wedding.,1
472, Indians love their food!,0
