,Review,Rating
94, and temples from a later period marked by their 'gopuras' - towers crowded with painted figures showing many aspects of Hindu deities.,1
95,"The other striking thing is that whatever time we turned up these temples were jammed with people - happily spending the day in family groups just sitting round in the grounds,",1
96," like River view hotel,",0
97, Army officers and local police all looked very smart and crowds of villages crowded round as his body was cremated on a shrine.,0
98, It was great watching the traffic from our balcony and we were amazed at the number of ships going in the same direction as ourselves.,1
99, Though some of the town's buildings could do with some paint the streets were very clean and there were some buildings which were very attractive.,0
100, The main doors were carved into spectacular statues of angry looking gods.,1
101, the attraction here is more the beaches and resort hotels.,1
102, This was for a walking tour in the old town in Madurai before the traffic and crowds arrive.,0
103, The final part of the tour was a climb up for a view of the temple.,1
104, From the temple tank there was a very impressive view across to one of the towers.,1
105, We climbed up for a view that could only capture some of the huge scale of this temple.,1
106, but there was time for me to climb up to the rock fort for a view over the city.,1
107, but you walk to a viewing point for the Matrimandir which is a gold circular shaped building which is intended to symbolise the heart of the community.,1
108," Pondicherry in the tourist areas is green and clean and fairly quiet,",0
109, Families were enjoying themselves on the beach and in the water.,1
110," There was a good view from the """"old lighthouse"""".",0
111, Took the lift to the top of the modern lighthouse for a view over the beach and the city.,1
112, a glamorous beautifully attired doctor from Uruguay and her young Indian IT specialist friend who is local to Chennai.,1
113, amidst Indian women in their gorgeous saris.,0
114," I suggested """"Jasmine Mobile"""" because he likes to hang fresh jasmine from the rear view mirror,",1
115," rubbish everywhere,",0
116, There were some nice views on the way down of the mountainous western ghats.,1
117, we enjoyed a pool to ourselves with great views on top of the roof.,1
118, So calm and relaxing with stunning landscape.,0
119, There were no real menus available for a Christmas meal in the restaurants and the beach was completely packed with locals going on dangerous boat trips whilst drinking.,1
120," She warned that great crowds of people cram the streets around the Koodal Azhagar Temple in the evening,",0
121, I approached the vertically striped red and white granite walls on streets cleared of traffic by police but packed by devotees.,1
122,"From my slightly elevated viewpoint I could hear first then see him coming--the crowd roared,",0
123," the crowd roared,",0
124, failing to control the crowd that threatened to roll atop one another.,1
125," the crowd calmed,",0
126, braving the numbing traffic and absence of personal boundaries.,1
127,"I marched through the gate between the beach and the posh resort at Mamallapuram,",1
128," """"the entrance from the beach is just for resort guests.",1
129,A quiet backstreet in Mamallapuram's Fisherman's Colony.,1
130, I decided to walk out through the beach entrance.,0
131,The route from Mettupalayam to Ooty is very scenic though curvy roads hit you and make you feel sick.,1
132, There was so much crowd and we struggled to park our vehicle.,0
133, The noise and the fragrance of the rollers and tea filled the place.,1
134, We parked our vehicle at the base and walked up to the view point.,1
135, The route was very scenic and cold.,0
136, The view of the lake was very good.,0
137, It was calm and flowed smoothly.,1
138, After spending some relaxing and peaceful time at the lake we came to the falls with a few minutes’ walk.,1
139, There were some beautiful flower plants and the crotons.,0
140,Ooty the land of scenic beauty welcomed us with it’s cool hands and colonial charm.,1
141," Beautiful flower decoration was made with wonderful collection of rose flowers,",1
142, Along the beautifully trimmed green lawns people were resting and enjoying the cool breeze.,1
143,Outside shops were crowded with the people drinking hot tea with snacks.,1
144, After a shopping through the crowded streets and in busy shops our dinner time reached.,0
145, The entire view provided amazing scenery to our eyes.,1
146, We moved towards Dolphins nose view point.,0
147, They were beautiful to see.,0
148,After relaxing there for hours we moved to boat house.,0
149, it was the beauty of the place which grabbed us to stay.,0
150," After a while when the mist became so dense that it hit us as a drizzle,",1
151, The noises of birds and other creatures surrounded us.,1
152, it is covered with mist and clouds most of the time.,1
153, We went through a deep jungle and the view was breathtaking.,1
154, The Manjoor-Ooty route is the most beautiful route and less populated.,1
155, It was as beautiful as Avalanche Lake.,0
156, this part of Ooty holds the most beautiful panoramic view followed by the route to Pykara falls.,1
157, In front there was a beautiful garden and at the background the range of hills which was covered with mists or clouds.,1
158, We sat on the grass at the last section of the garden which gave a beautiful image of Ooty.,1
159," We girls first had our relaxing hot water shower,",0
160, the way gave a beautiful view with mountains and lake flowing by.,0
161, It was quiet and away from city’s hustle-bustle.,1
162, With a peaceful and calm 1 hour boating we moved to bank.,0
163, took responsibility of all the girls and was quiet most of the time.,0
164, We walked through the fog and the mist hit us.,1
165, we saw sun setting down behind the beautiful mountains.,1
166, The place was quiet and without any noise.,0
167, The view from here was breath taking.,0
168, This place also gave a great panoramic view of range of hills.,1
169, the sun was shining in the middle of the mountains making the scene the most wonderful one.,1
170, There was a scaring quietness in the forest.,0
171, The view was amazing.,0
172, it’s a beautiful green place.,0
173, The room was clean and good for us.,0
174, Anyone would like to stay for a while to see the beauty of the temple and the surrounding nature.,0
175, we heard the sound of the waterfalls from way far.,1
176, its an another beautiful witness of nature.,0
177,We fit a lot into a relatively short period of time but are happy to be settled back into some home life at my Dad and Step Mother’s house in Gujarat for a bit of normality (and clean clothes) after a couple of weeks on the road.,1
178, Hindus & Christians have been living peacefully (with some exceptional years) in places like Kerela for over a thousand years.,0
179, so in October the places we visited were very quiet and we didn’t feel hassled or rushed while we toured around.,1
180,trip to Madurai we headed to the Western Ghat mountains for a stop on an island in the middle of a lake in Thekkady.,1
181, This was probably the most peaceful part of the trip.,0
182,Our trip ended with some days in the scenic backwaters of Kerela.,0
183, One night was spent on a house boat which gives you a relaxing meander around the rivers and lakes.,0
184," Jeevan) to catch a plane up to Gujarat and the comfort of my parent’s beautiful home,",1
185," The drive was a calm affair (a first for me in India) maybe due to the time of morning,",0
186,Fisherman’s Cove (or Vivanti as it is now called) was planned to be a relaxing first stop so we could get over any jet lag and get acclimated to our new time zone (11.,1
187, The beaches are raked every morning and the gardens are pruned.,0
188,We weren’t sleepy so took the opportunity to watch the sunrise over the Bay of Bengal and after walk on the beach went for breakfast.,1
189,"In keeping with our relaxing ideas of the next couple of days,",0
190,"Due to the jet lag and the extreme relaxation during the spa,",1
191, a fun / tasty / relaxing kick-off to our adventure.,1
192, where the Brits of colonial Madras used to come to escape the heat of the Indian summer and spend time in the beautiful forested mountains and tea plantations.,1
193," who were waiting for the same AC bus as me to take us northwards to the beautiful ex-colonial Portuguese/Dutch/British town of Fort Cochin,",1
194,"And what a beautiful little place it was,",0
195, with a wonderful balcony and view over some playing fields and one of the most beautiful trees I have ever seen.,0
196, and chilling out on the beautiful balcony with the amazing view.,1
197, the large modern city attached to beautiful Kochi.,1
198,"of Indian traffic jams as everyone and their neighbour seemed to want to cross the two bridges linking Kochi with Ernakulam,",0
199, and through a mountain pass in the Western Ghat mountain range back into Tamil Nadu.,1
200," The mountain pass was just stunning – the train stayed on the flats between the mountains on either side,",1
201, boulder-type outcrops of mountains covered in forest was mightily impressive.,0
202, in a beautiful business-class suite with an extremely enticing view over the city and towards the Nilgiri mountain range in the distance.,1
203," watching the sun set over the mountains with a Kingfisher beer in hand,",1
204," which climbs and negotiates the steep mountain journey from nearby Mettupalayam to Ooty,",1
205, the Lonely Planet says the four-hour journey is often very crowded and actually recommends taking a taxi up there.,1
206, and parting with around £19 enabled me to travel up the mountain this morning in style!,1
207," through thickly forested mountain slopes,",0
208," over bridges crossing mountain streams and waterfalls,",0
209," “Clean Ooty,",0
210," It is called the Mount View Heritage Home,",0
211," the beautiful bed,",0
212, perhaps halfway up the mountain due to the importance of mountains given to Hanuman.,1
213,"rare mountain plant from the Himalayas in order to prepare a medicine to cure a wounded comrade,",1
214, Hanuman statues are often shown with him holding a mountain in one of his hands.,1
215, to a viewpoint affording spectacular views across the tea plantations and Nilgiri Hills to the south and west.,1
216,"Lush green fields greeted us on either sides,",1
217," The whiff of the damp fields enveloped us,",1
218," meagerly populated hamlets which gave no importance to time,",1
219, a complete transformation from the hustle of the city to the quietness of rural Tamilnadu .,1
220, The green fields were a constant attraction and so we decided to stall further and take some photo shoots of the greenery around us.,0
221,than the long range of Javadhu hills of the Tiruvannamalai district which came into view as we approached Polur.,1
222," Our first view of the hills which set the excitement unbound,",0
223, Slowly the traffic and the habitation of the town became scanty and we proceeded on to well laid roads ruled by even greener groundnut fields.,1
224," Horns blaring and engine screaming as our bikes turned,",0
225, slanted and roared up the beautiful Javadhu hills.,1
226, the cool mountain air surrounding us with drops of rain patting on our helmets sporadically.,1
227," Everything was became quiet with the sun setting down,",0
228," even the noise of the birds had fainted away and we could only hear our deep breaths as the 5 of us stood mesmerized amidst the javadhu hills,",1
229, The roads became dark and my headlamp had to be switched on and my horn never ceased to blare at the slightest bend on the up hill road.,1
230, Familiar habitation came into view as we crossed the railway crossing at vaniyambadi and parked our bikes in front of the thalapakattu biriyani hotel at Vaniyambadi.,0
231," Beauty they say,",0
232, lies in the eyes of the beholder and the beauty as it was in our eyes the beautiful towns and villages viewed from the mountain above had no expression to be defined.,1
233,"Never did we imagine that a late miscalculated time in the trip would lead us to such a beautiful spectacle but we could not wait any longer,",0
234, the towns below striking a different pose in each hairpin bend and finally we moved away from the edge of the mountain and the road started to wind inwards into the mountain.,1
235," the sudden chill of the mountain caught us off guard and as the lights of the town of Yelagiri showed up in the distance,",1
236, Ravi and down the mountains we rode back to the hairpin bends.,1
237," passing a peaceful Sunday,",0
238, giving us casual stares as the noise of our bullets would have surely woken up anyone in his afternoon nap!,1
239," Beautiful fields,",0
240," It was the only observatory between south Africa and Australia to give a clear view of the celestial sky above,",0
241, We could never take our foot off the brake and snake like bends downhill got our adrenaline pumping with every breath taking view of the fields and valley below and the small town of Amirthi lay far down in the valley.,1
242, the gate opened to road traffic and it was decided that the town of Arni was the next point of halt.,0
243, It was the state highway and the traffic was bit heavy.,0
244, little traffic but our headlamps were doing their jobs which rendered a good sight of the road ahead in the night.,0
245,"It was a clean ride and we stayed together,",0
246, after Cape Horn and the Cape of Good Hope.,0
247, and the open windows afford some wonderfully scenic views) government bus 40km to the nearest major train junction at a small town called Villupuram.,1
248," gazing out across the beautiful Indian rural landscapes,",1
249," temple-view double room for the price of a standard room,",1
250," a beautiful building of courtyards,",0
251," I experienced this this time in a beautifully breezy,",0
252, past rice fields and romantic rural landscapes and with the ever-looming presence of the Western Ghats hills coming closer in the distance.,1
253," horn-blowing,",0
254," I write my first proper entry on this trip from the beautiful French colonial town of Pondicherry,",1
255," and sheer chaos of the Indian roads,",1
256," the drivers who seem to be in a bubble away from the rest of the traffic and pedestrians,",0
257,"urban and chaotic sprawl of Chennai,",1
258," A beautiful place to be indeed,",0
259," the town does exude a French ambience in its French Quarter to the south,",1
260," its beautiful French-flavoured backstreets,",1
261,A typical view from the back of a rickshaw!,0
262,Such is the effect of this nectar of heaven that it can turn any Stanger in to an ambassador of humanity.,1
263,Will the mist ever clear to give us a decent view of the Nilgiri Hills?,1
264," the view into the valleys is shrouded in mist,",1
265, However by now the mist is lifting and the scenery as we drive along is beautiful.,1
266," The tea fields are planted at intervals with a particular type of oak tree that collects rainwater and then releases it into the ground from its roots to moisten the roots of the tea plants,",1
267, and we relish the quiet beauty of the place.,0
268, It is peaceful until we near the tiny lake where people have rented pedalos.,0
269," They make a shrieking creaking noise with every turn of the pedal,",0
270, The sun begins to drop and the mist starts to blanket the Nilgiris again.,0
271,"The peace is suddenly disturbed by the arrival of two macaque monkeys,",0
272, only to be disturbed by a thunderclap noise like a firework going off.,0
273, It was very scenic and very enjoyable.,0
274, and did a day trip to Coonoor to visit some of the mountain attractions there.,0
275, after a lovely (sometimes scary) ride through the beautiful hills of Kerala and Tamil Nadu.,0
276, the car ride was wonderful; we were able to interact with the driver and he pointed out spots of interest and made stops along the way so we could take photos of the beautiful scenery.,0
277,scenic ridges.,0
278, This is really a very beautiful area of India.,0
279, and that the cloud and mist will be more or less continuous.,1
280, But it is sunny as we climb up to Ooty and there is more of a view than we had yesterday.,1
281," Doddabetta Peak is billed as having great views over the town,",0
282," but the crowds thin out once we walk more than 5 minutes,",1
283, and it then becomes a very peaceful place.,1
284," The mist boils up over the edge of the roadway,",1
285, At times there is a break in the mist and one can see the hillside plunging precipitately towards the valley floor below.,1
286," The traffic thickens immediately on the narrow road,",0
287, The town when we arrive in a chaotic mess.,0
288, we arrive at the oasis of calm that is the Gateway Hotel.,1
289, offering stunning views of the valley below.,0
290, There is no view whatsoever.,0
291, The lake is billed as the most scenic spot in town.,0
292, The mist thickens until we can barely see the road ahead.,1
293, But there is still charm and beauty to be found.,1
294, Added to the consequent hazard of finding a vehicle coming in the other direction (mitigated by low speed and copious use of the horn) is the risk of not slowing down in time to avoid the sections where a landslide has caused one side of the road to drop off down the cliff.,1
295, with an occasional spectacular view over two or more ranges of hazy hills.,1
296, quiet place in the most literal sense of the word.,1
297, it has just seven tented rooms scattered about a peaceful hillside garden.,1
298," The path is littered with discarded snack packets and broken and discarded chappals,",1
299, as we are rewarded with sweeping views of the hills at the end.,1
300, weaving in and out of the traffic in what should be death-defying manoeuvres but in fact often looks almost languid.,0
301," We had visions of taking the opportunity of strolling around peaceful and historic byways,",1
302, but the stinking heat and noise of the city has put paid to this.,0
303, Very bad place many thieves steal camera wallet watch everything many beggars you no give money.,1
304, swatting away beggars and hawkers.,0
305," This is now an art museum where there is a Shiva shrine with a large bronze Nataraja at the end of a corridor of beautifully carved stone pillars (some of the best we have seen in India),",1
306," Further into the temple is a Nandi shrine surrounded by more beautifully carved columns and the temple tree – this one of solid gold,",1
307, none of that red painted stone rubbish we saw yesterday.,1
308, complete with beggars who miraculously appear with extended hands when they see the only white faces present.,1
309," the farmer with his goats disappearing out of view down a trail between two lines of trees,",1
310, The countryside is arid and we pass a number of dried up paddy fields that have gone to ruin.,1
311,The traffic in Madurai is as bad as every other big Indian city.,0
312,Last stop is a slightly more modest mansion bought by two French architects who spent a year restoring it and turning it into a beautiful hotel.,1
313,relaxing on our balcony.,0
314," The peace is temporarily shattered by the arrival of a French tour party,",1
315, It might be a beautiful temple but every single structure is covered in scaffolding and sheeting and swarming with workmen.,1
316, We abandon any thought of going for a walk and settle down to relax for the afternoon.,1
317," It has some beautiful sculptures and bronzes,",1
318, the morning sea mist lingering over the Danish fort.,1
319," to avoid the roar and fumes of the non stop traffic that assail those choosing to sit outdoors,",1
320," Sara once more provides dinner for a couple of mosquitoes that were passing by,",0
321," and the crowd is massed outside the gold roofed inner sanctum,",1
322, We stay in a heritage property called Bungalow on the Beach despite having two floors.,1
323, There are no traffic signals and all vehicles are equipped with working horns.,0
324," The roads were crowded with buses,",0
325," Add the horns into this mix and you have a symphony of sorts,",1
326,stopping along the way to view the scenery and a few beaches.,0
327, but gradually the traffic thins and the houses and apartment blocks are replaced by open ground interspersed with factories.,1
328, Ours is called the Ideal Beach Resort and proves very comfortable.,1
329," We’re not used to staying anywhere in India just to relax and read a book,",0
330, so it makes an extremely pleasant change to sit on the beach and do just that for the afternoon.,1
331, to relax and read our books for the afternoon.,1
332," and there are traffic lights,",0
333, and traffic continues to flow in at least two of three directions at all times.,1
334, until we spot a traffic policeman loitering nearby.,1
335," while the rest of the traffic continues unabated,",1
336, There are allegedly spectacular views over Chennai.,1
337, Problem 1: there is a heat haze/pollution so not much is visible.,0
338,all of Ren’s photos on her camera after she showed him a photo of the beach where I’d picked up my necklace/bracelets – they liked them and wanted to know what I paid for them.,1
339, I don’t remember walking – we were just jammed into a mass of bodies that carried us along with them.,0
340," There was something very calm and inclusive about the atmosphere inside,",1
341, our views on India and life in general.,0
342, and then visibly relaxed when I changed the subject.,0
343, and I showed them my photos of the beach at Mamallapuram because some of them hadn’t been to that part of India.,1
344, but I came very close when we stepped into the streaming crowd at this station.,1
345, you just got pushed forward by the momentum of the crowd until you were deposited outside the station.,1
346, the distinctive brightly-coloured gopuram (gatehouse tower) and outer temple walls came into view at the end of the street.,1
347,) to be walking along an Indian road without fear of being deafened by horns or knocked over by a speeding motorbike.,0
348, I say ‘sadly’ because it was a beautiful temple and I would have loved to have some photographs to make sense of all the fast moving colour and movement we witnessed.,0
349,The Sri Meenakshi Temple is considered to be the most beautiful temple in South India.,1
350, very crowded with both local worshippers and pilgrims who had travelled from all over India.,0
351, remembering that he had told me this was one of the most beautiful temples he had seen.,1
352, and the praying and chanting crowd was pressing in on them.,0
353," Andrew and Brian bore the brunt of my weight as the crowd fell into me,",1
354, but I can see how easily a stampede could have occurred in such an enclosed place when crowd numbers aren’t controlled.,0
355," more poverty and beggars than we’d seen in the other towns and cities,",0
356, I was amazed by the starkness of the beach and surrounds.,1
357," The chaotic traffic and masses of people made it impossible to ride more than 50 metres without stopping to avoid cars,",1
358," I loved the relaxed family atmosphere at the Five Rathas and Krishna’s Butterball,",1
359," We made our way up some narrow stairs to the atmospheric Santana Beach Restaurant,",1
360, We had to disregard the state of the beach and turn a blind eye to the bloated cat that had washed up just in front of us.,1
361, As we walked back along the beach I picked up a necklace and a few bracelets from a beach seller – I wanted something to remember my first Indian surf experience!,1
362, so we welcomed the chance to relax and cool down.,1
363,We drove along the foreshore where a sea-misty Indian Ocean was the background for a popular but drab beach front area.,1
364," We were surrounded by beautiful trees which unfortunately supplied a brilliant environment for mosquitoes,",1
365,"especially in traffic with trucks,",0
366, I found negotiating the streams of traffic a challenge.,0
367,Next we braved more crowds through another market area and congested roads to a massive open air bas-relief wall frieze known as Arjuna’s Penance (or Descent of the Ganges).,1
368, it would have been nice to have had a longer bike ride – perhaps on the network of quiet back streets that radiated off the main drag (rather than on the main road itself).,0
369,"Andrew and I don't like crowds much,",0
370,We walked to Santana Restaurant on the beach for lunch.,0
371," we had a good view of the beach below us,",0
372,"The beach wasn’t really set up for lounging about,",0
373, so after lunch we found a space on the far end of the beach that wasn't occupied by cows or groups of young guys.,1
374," There were the usual shops selling beach sarongs and trinkets,",0
375," The traffic had subsided,",0
376,"We had a short photo stop at the Bison Valley viewing point before continuing on to Jungle Retreat,",1
377, sipped cold beer and took in the stunning view of Mt Nilgiri towering above us.,1
378, and it provided a stunning 360 degree view around the local villages.,1
379," The view from the top of the hill was incredible,",1
380, especially the breathtaking view of Mt Nilgiri in the early morning sun.,1
381," We walked past people cleaning the streets,",0
382," The good news was that the views were spectacular,",0
383, we stopped at a lookout point for beautiful views of the valleys and mountains surrounding us.,1
384, with the mountains framing the picture.,0
385, so it was a case of being very quiet while we showered and got ready for bed - a bit hard to do when you've got the giggles.,1
386, On the way I looked back towards the Retreat and the mist clad peaks of the mountain range behind it were just starting to glisten with the first rays of the sun.,1
387," We made good time walking across fields and across villages,",0
388,"At the top of the hill the view was fabulous,",1
389,"The setting and quiet beauty of the Jungle Retreat was fantastic,",1
390, the relaxing atmosphere of sitting around the pool and the family dogs and cats!,1
391, and I began to drift in and out of sleep and in and out of the numerous conversations of people around me until all I could hear was the distant white noise of voices.,1
392," We were in a noisy rest stop on the side of a busy road,",0
393," We were crossing together and the majority of traffic had stopped,",0
394, The traffic madness began to subside and less and less people lined the roadside.,1
395," Mountains loomed in front of us,",0
396, and I began to wish I was still on the morning train (train travel is far more comfortable than sitting in a minibus climbing a mountain road).,1
397, We had another two hours of this spectacular (and at times terrifying) ascent into the greenery of Tamil Nadu’s higher plateau.,1
398," The traffic build up was incredible,",0
399,"30pm for our scenic trip back to Ooty,",0
400, Ootacamund or Ooty is one of the three hill stations in the Nilgiri ranges (Blue Mountains) and has much colder weather.,1
401, It was comfortable and clean-ish.,0
402," The view was stunning,",0
403, overtaking trucks and jeeps on blind corners at every opportunity with an ever-present soundtrack of honking of horns.,0
404,The trip was supposed to take three hours but took a bit longer due to the traffic we encountered when we had to stop for a wild elephant on the road.,1
405, The poor elephant had probably been trying to cross the hilly road but couldn't due to the constant stream of traffic in both directions.,0
406," there were spectacular looking tea plantations that dotted the surrounding hills,",1
407, but it looked more densely populated than Ooty.,0
408, There were stunning views of the lush green valley spread around us.,1
409, and in hesitant English one of the guys suggested that we should definitely visit Hyderabad because it was beautiful and hot – 'no cold cold like this'.,1
410," This line is part of the Nilgiri Mountain Railway,",1
411,forests and winding tunnels cut into the beautiful mountain side.,0
412," It would be very fair to call it a beautiful garden/park,",0
413, winding mountainous roads.,0
414," it is the 4th most populous city in India,",1
415, so we had the chance to enjoy some of the scenic views on the trip the previous day.,1
416," After a relaxing afternoon at this park we took the bus back to Chennai,",0
417, mainly saying that the beach was always crowded and dirty.,0
418, I have been to much dirtier beaches around the world.,0
419, so from Marina beach we went back to our hotel.,1
420," Really beautiful place,",0
421, commonly called ECR road from Chennai to Pondicherry is a scenic highway.,0
422,Our first stop was the famous golden beach park.,1
423, On one side the never ending sea “Bay of Bengal” and on the other side the beautiful coconut trees standing in rows.,1
424, The panoramic view makes the journey worthwhile.,1
425,"There were fields where salt is separated,",0
426,Visit to puducherry is incomplete without a walk along beach road .,0
427,Most of the beaches is a little away from the town except for small stretch of sand on Goubert Avenue.,1
428,5 km long walkway running along the beach is the delight of puducherry.,1
429,Lastly we sat at the rocky beach with fruit salad in our hand relaxing; the cool splatter of sea water hitting our face every time the huge waves collides the rocks.,1
430,"Mamallapuram Beach and Temple,",1
431," along a cow-strewn East Coast road we arrived in the beach resort of Mamallapuram where we gathered ourselves,",1
432,PS our bells and horn are invaluable in Indian traffic and the Kindle and selfie stick are getting plenty of abuse.,1
433, The sight of villagers with their towels wrapped around their heads in an effort to save themselves from the hot coastal sun reminded me that the bus is air-conditioned and what looks beautiful to me from my comfortable seat has a very different reality.,1
434, small towns and luxury beach resorts (I guess it is too tempting to leave such a locale unexploited for commercial ventures.,1
435, The Mother believed that the city would be a place where people from all over the world can come together to live in peace and unity.,1
436,"""""Auroville is meant to be a universal town where men and women of all countries are able to live in peace and progressive harmony,",1
437, The center known as Peace Area also has an open air-auditorium and a lake.,1
438," The quiet all around me,",0
