,Review,Rating
113, Slowly the traffic and the habitation of the town became scanty and we proceeded on to well laid roads ruled by even greener groundnut fields.,0
114, We began our journey once more and the hills loomed up very close to our vicinity.,0
115,"The road became more deserted with thick trees on the sides,",1
116, but still ample daylight was around and we saw the first sight of the road climbing up into the hill.,0
117, The roads became dark and my headlamp had to be switched on and my horn never ceased to blare at the slightest bend on the up hill road.,1
118, giving me a clear vision of the road ahead.,1
119," The road straightened out into a flat terrain,",1
120," our eyes scanning to see the Vaina Bappu Observatory but the hill road started to descend rapidly and with our concentration on the downhill ride,",1
121, Our hands were becoming numb with the journey getting into its 11th hour but the excitement never left us for a moment and we continued to cruise down the hills into Alangayam in search of food.,1
122, The bikes roared to life once again and we were on the state highway from Vaniyambadi to the Tirupattur - Salem road.,1
123, the towns below striking a different pose in each hairpin bend and finally we moved away from the edge of the mountain and the road started to wind inwards into the mountain.,0
124," the road straightening out,",0
125, leaving Yelagiri behind and stopped for a brief halt at the Vaniyambadi – Salem Highway junction.,0
126," it was decided and so we took the narrow roads which winded up and down towards Aalangayam,",0
127, tiled houses lined up this part of the road of vellore district.,0
128,short road to Vellore while we took the same road back up the other side of the javadhu hills to Jamunamarathur.,0
129," The road beyond was much beautiful,",0
130," lively live stock loitering on the roads and villagers in their simple attire,",0
131," The road started to wind about with very turn,",0
132," not an animal in sight and it felt like an invisible road had been laid,",0
133, We stopped right on a short concrete stretch of road which was specifically laid to retain the road connectivity as there were signs of flash floods and water which had flown through the same spot where we stood.,1
134, but riding fast was never possible as the road was too treacherous with sudden twists and low hung trees with thick branches.,1
135, The road became muddy and we had to slow down further.,0
136," The scene that lay in front of us was like a dirt bike video game and little by little the road became gradually straight and we reached the foothills of the forest,",0
137, Jay and Anand were googling on their phones for a shorter route while we waited for the passenger train to pass by.,1
138,"The train passed,",0
139, the gate opened to road traffic and it was decided that the town of Arni was the next point of halt.,1
140, It was the state highway and the traffic was bit heavy.,0
141, We were left alone to take the left road to Cheiyyar.,1
142, The road was dark as black and together we notched up to 60 plus once again keeping our bulls steady within the vicinity of one another.,0
143, little traffic but our headlamps were doing their jobs which rendered a good sight of the road ahead in the night.,1
144," We took up the same speed back on the same road from Cheyyar,",0
145," We took the right turn just before Kanchipuram and followed the military road that led us to Walajabad,",1
146, It still made me feel somewhat uncomfortable to contemplate the situation if we had been left alone to manage the journey between Arni and Walajabad in the dark rainy night.,1
147, We reached the manivakkam junction where we turned left and proceeded towards mudichur and the roads brightened up with lights and call taxis with call center employees were travelling on the road which was a welcome sight and we reached Tambaram on to the GST road to Chennai.,1
148,"It may have been an unethical longer time for this journey of 600 kilometers which took us 28 hours on the whole,",1
149,"To others it may seem strange in many ways but for us it was a journey of dreams,",1
150, the road ahead is always filled with hidden excitement!,1
151,"I believe in my last I mentioned that my journey was to take more of a swing towards Hinduism and its temples,",0
152," I made a rather interesting journey to my next destination,",0
153, which I do not like to do when I travel as I prefer to start early and get as much of the journey covered as soon as possible.,1
154, and the open windows afford some wonderfully scenic views) government bus 40km to the nearest major train junction at a small town called Villupuram.,1
155," it was a journey which really drove it home to me that I am actually travelling again,",1
156, where I get this blissful feeling which reminds me why I travel the open road – the sense of the world just being out there ready for me to immerse myself in.,0
157," nearly-empty bus zooming down the highway towards the southern tip of India,",0
158," Tomorrow I catch a morning train back northwards again,",1
159," I was surprised not to see a cow in the road in Chennai at all during my stay there,",0
160," I found out from this escapade that they can request more than double what a journey should cost you,",0
161, The cathedral is built upon what used to be the final resting place of St Thomas before his remains were transported to Italy.,0
162, a lovely start to my journey around India.,0
163, and a very positive start to my journey around the south of India.,0
164,"myself onto a 6-hour train leaving a town called Villupuram,",0
165," This does mean I need to take a bus or train tomorrow morning to Villupuram,",1
166,ECR road is famous for sun sand but there are few places you can do much more than that.,0
167,There are low Floor Buses to Pondicherry plying on the ECR road all the time.,1
168, I seriously don’t understand why the government department managing Buses on highway want’s people to take that much of pain.,1
169, I was informed that the nearest restaurant is 2 km away on ECR road in Chennai direction.,1
170,"I was walking on the highway at my own leisurely pace taking pics,",0
171, The guy was clearly on high and in that state he was driving on highway stopping at will to get killed.,1
172, Again got a lift from a biker who dropped me in middle of nowhere on road and went to a village I couldn’t see any light in any direction it was like no man’s land.,1
173, single lane road and this guy hell bent on getting me killed.,0
174, and David starts to reminisce as he hears the tooting of the steam engine bringing the afternoon train from Mettapullayam into Coonoor station in the valley far below.,1
175," From Ooty we travelled by car through more winding roads and 36 hairpin turns on the decent to Mudumalai,",1
176,Pictures of the toy train between Mettupalayam and Ooty.,1
177, It was a very pleasant 5 hour journey up hill all the way to Ooty.,0
178, The toy train is a small gauge train that was built by the British in the early 1900's to transport people out of the heat of the plains to the coolness of the hill stations.,1
179, and we see the toy train pulling in to the station just as we drive past.,1
180," We originally planned to take the train up to Ooty,",1
181," The road surface is awful,",0
182," Some of the road side barriers could be a little better,",0
183,Eventually the road plunges down a series of 14 numbered hairpins to the plains below.,0
184, There roads are no exception.,0
185,We spend an age crossing the grim city of Coimbatore before taking the road up to Coonoor.,0
186, Insanity on the road is displayed by many drivers.,0
187, The mist thickens until we can barely see the road ahead.,1
188," The journey from Madurai takes three hours,",0
189, with the best road of the holiday so far giving way to narrow winding roads as we make our way up into the hills.,1
190, Added to the consequent hazard of finding a vehicle coming in the other direction (mitigated by low speed and copious use of the horn) is the risk of not slowing down in time to avoid the sections where a landslide has caused one side of the road to drop off down the cliff.,1
191, The journey is an interesting one as none of us have a clue where we are going.,0
192, The road gets narrower and narrower.,0
193, The first hour of the journey is through open countryside and is as restful as any road in India can be.,1
194, We go through small villages where the road is lined by tiny shacks selling food and drink or offering bicycle and motorbike repairs.,1
195,"There are no road names or signs to provide any guidance on where to go,",1
196, Further down the road comes the answer.,0
197, We get out of the car and find that the road leading beyond the gate is indeed lined with terracotta horses.,1
198," and risk life and limb once more crossing the road to our new favourite restaurant,",1
199," The roads were crowded with buses,",0
200, Sara decides she’d like another look at the jewellery on sale at the craft bazaar over the road from the hotel.,1
201,"’ He beams and marches into the road holding up his arm to stop the traffic,",0
202, We waited at the train station and jumped on the train as it slowed – we only had two minutes to get on before it lurched off again.,0
203,We shared our berth on the sleeper train with four Indian army officers who were very friendly.,0
204, so we jumped off the train to buy some chai (tea) from a tiny stall on the platform.,0
205," We only had a few minutes before the train left,",0
206, especially when everyone else from the train had the same idea.,0
207, back to our train trip.,0
208,We were in second class 3AC sleeper carriages again for the six hour daytime journey to Madurai.,0
209, but we were most disappointed that the guy had to get off the train before the film ended.,0
210,"The only other excitement on that journey was that Lee and Andrew decided to get off at one of the stations to buy us some chais (a chai wallah hadn’t come through in a while),",0
211, and Karni jumped out with them to hurry the process along as the train only stopped for two to four minutes at the smaller stations.,0
212, the chai at train stations and on trains in India was so much more delicious than any other chai I’ve ever tasted.,0
213,"There were two ‘best’ parts of the train trip for me – firstly,",0
214,thin air as soon as the train started moving.,1
215, making our train journey all the more comfortable.,0
216,) to be walking along an Indian road without fear of being deafened by horns or knocked over by a speeding motorbike.,0
217,30pm the previous night and embarked on an 11 hour overnight train journey to Chennai.,1
218, The gentle rocking of the train had me asleep in no time.,1
219, negotiated the throngs of people pouring into Chennai Central and jumped into a minibus to begin our journey south.,1
220," We’d barely left the train station before pulling into the Emarald Hotel for breakfast,",1
221," We arrived on the overnight train from Mysore at the crack of dawn – well,",0
222," The Chennai train station was a mass of teaming humanity,",0
223, We continued on to Mamallapuram along a coastal road besieged with hotels.,0
224," Given the complete lack of any recognisable road rules,",0
225," The only road rule at play seemed to be that whoever was smaller and/or blinked first,",0
226,Next we braved more crowds through another market area and congested roads to a massive open air bas-relief wall frieze known as Arjuna’s Penance (or Descent of the Ganges).,0
227, sunscreen and insect repellent on the exposed skin of my neck and arms had acquired a film of road dust.,0
228, We jumped into our minibus at 9am and headed off on our journey to the small town of Masinagudi.,0
229, Ren had banned me from watching a TV program called “World’s Most Dangerous Roads” before we came to India – I can now see why!,1
230," Luckily we had a fantastic driver who knew the road inside out,",1
231, We were on a steep and narrow stretch of road when all of a sudden he pointed and said “elephant”.,0
232, but I just wanted the driver to concentrate more on the road and less on the periphery wildlife!,0
233,"After the long and winding road we'd used on our upward journey into Ooty,",1
234, Why would any self-respecting tiger choose to cross a road right near a bunch of safari jeeps with humans and their clicking cameras?,1
235,45am and headed to the Ernakulam train station for the first of our two travel legs to Ooty – a four hour train trip followed by a three and a half hour bus trip.,0
236, The train station was reasonably small and easy to negotiate.,0
237," The train was dilapidated with basic toilets,",0
238, We left Kochi at 9am and embarked on our long journey north.,1
239," The gentle rocking of the train was mesmerising,",1
240,"We arrived at Coimbatore train station at 1pm,",0
241,We finished the meal at 2pm and had to cross a very busy road to get to the minibus.,1
242,We jumped in the minibus and started the second leg of our journey to the hill town of Ooty.,0
243, and I knew we had a long and winding road ahead.,0
244, and I began to wish I was still on the morning train (train travel is far more comfortable than sitting in a minibus climbing a mountain road).,1
245," On our way were drove through a military training facility,",0
246,30am and headed to the Coonoor train station to catch what the locals referred to as a ‘toy train’ back to Ooty.,1
247, Balancing a decorated cake on my knees in an auto rickshaw on a bumpy road with two other people is not easy.,0
248,"Our packs were loaded onto a convoy of cars for the 30 minute trip from the Kaliveedu Lodge to the train station in Ernakulam,",0
249, The train was already on the platform and we boarded straight away.,0
250,We travelled in the train’s second class with AC chair carriage.,1
251, Once the train had started moving the aircon kicked into overdrive and I had to do my best impersonation of an Eskimo with my hoodie and scarf to keep warm.,0
252,"The train was full of action – there were wallahs (sellers) constantly walking up and down the carriage aisles offering chai (tea),",0
253, I napped for a little while as the train snaked itself into the hills.,1
254, We first drove through the outskirts of Coimbatore and the roads were a concrete construction maze.,0
255,"We have been on many scary roads throughout Asia,",1
256, but comparatively I would have to say that one has not experienced the true meaning of ‘terrifying’ until one has travelled on the roads of India!,1
257, The roads themselves are not in bad condition; it’s just that the drivers are beyond crazy!,0
258," The road started getting curvy,",0
259," but I kept my eyes on the road as the minibus wound back and forth,",0
260, The poor elephant had probably been trying to cross the hilly road but couldn't due to the constant stream of traffic in both directions.,0
261, and a cool ‘Toy Train’ (miniature steam train) that ran through the Nilgiri Mountains.,1
262, I probably should explain – we were checking out a tea plantation and factory and catching the famous miniature Toy Train from Coonoor back to Ooty.,1
263,We were then dropped off at Coonoor Station for the Toy Train ride.,1
264,"The Toy Train is apparently usually packed,",1
265," but when the little blue train pulled into the station,",1
266,The train ride was unexpectedly a highlight of the day.,0
267,"After the what was probably the worst journey of my life on public buses,",0
268,"I leave my rucksack at the train station,",0
269," and head inside to catch the train to the beach,",0
270," Eventually the train pulls in,",0
271, it seems they've been watching to see what train I get on.,0
272,"The train from Thrissur to Chennai,",0
273,"I get on the train in sleeper as usual hoping I can upgrade when the Titi (conductor) comes,",0
274,"The roads have all flooded,",0
275," it's a road trip on the bikes with Raja's friends to some water falls around 60km away,",0
276," me and Raja got the train to Kodaikanal,",0
277," And there transport to and from is few and far between,",0
278,non- stop three hour road journey.,0
279, commonly called ECR road from Chennai to Pondicherry is a scenic highway.,1
280, This journey is very popular among the riders.,1
281, The panoramic view makes the journey worthwhile.,0
282," along a cow-strewn East Coast road we arrived in the beach resort of Mamallapuram where we gathered ourselves,",1
283,"Our feeling like local stars was heightened on our journey to Thanjavore,",1
284," sorry arses on a train to Madurai,",1
285,Another typical road in Auroville.,0
286,Not all roads are tarred.,0
287, My journey however would end much earlier at Pondicherry which is at approximately 130 kms from Chennai.,1
288," separated from the road by trees and shrubs,",0
289, The hand painted stone signboard said that the small insignificant road would take me to the international city called Auroville.,1
290," The road into Auroville,",0
291,The road behind me leads to the temple.,0
292, These civil engineers were a part of a group who were being trained on similar technologies at Auroville Earth (an institution which specializes in architecture).,1
293, On reaching the Visitor’s center we learnt that the bus would not be in for another 90 mins and we decided to take an auto-rickshaw (Tuktuk for Laurent) to the Auroville beach on the other side of the East Coast road and then head to Pondicherry from there.,1
294, being an Indian and having brought a foreigner with me I wanted to leave the dirty beach and dirtier road to it as soon as possible.,1
295, there was chaos and for people who did not have their own transport it was like dealing with a bunch of pimps.,0
296," My bus journey to Howrah station,",0
297, It is nice if a fellow traveler allows you to have the right of way when there is only a sliver of road between two large pools of water from last nights monsoon.,0
298, we walked along the main road so as not to get lost.,0
299, The majority of stores along this whole stretch of road sell old doors and some furniture.,1
300,The scooter remains a highlight and I am always amazed at how well the journeys orchestrate themselves.,1
301," It's littered in trash (as are the roads in general,",0
302, The road from Mysore onward is a 2 lane one but is flanked by endless sunflower fields on both sides for a long stretch making a wonderful sight.,1
303, The only human made things visible were the narrow roads and few vehicles.,0
304, The steep road was one of the most dangerous ones I had ever been too till that time.,0
305, The General Participants fly back 2 weeks today and then we will be involved in training the new National Volunteers and possibly meeting the new Team Leaders from the UK.,1
306, During our training in the UK we were told that it would be hard to see the development impact we had made in such a short space of time but personally we would notice our own development and I can certainly see this within my teams.,0
307," Everyone's personal journey is different but hopefully there will be many positives,",1
308," The road through the mountains was a tad terrifying,",0
309, The plane journeys went like clockwork however after arriving in Trivandrum we ended up waiting at the airport for another 4 hours waiting for the coach which did eventually turn up…9 hours later…when we had already left.,1
310, While we had a few Tamil lessons during training I have only managed to master a few basic words and sentences and being understood is a real effort.,0
311,After just over two weeks training in Chennai we moved to our placement districts to begin the real work.,1
312, If we run out of water we can go to the end of the road and get some more from the local well.,0
313,For 10 days we lived with a host family in a smaller village in Vallipattu about a 45 min bus journey from Alangayam and about 30 mins from Nimmiyampattu where we go to work in the Youth Resource Centre.,0
314," the traffic started getting little thinner as we zipped down the East Coast Road to reach Mamallapuram (erstwhile Mahaballipuam),",0
315, The possibility of getting lift was very vague as everybody was standing on the road for lift.,1
316,where only few trains stop by.,0
317, I never knew that the train will stop at vaniyambadi I had ticket till katpadi only but my fellow passengers insisted that I should get down at vaniyambadi.,1
318,This place was good for taking snap as the bus moved on the kavalur the road was covered with gulmohar trees who were on full blooms the field were green and orchard were laden with ripened mango.,0
319,Tada falls is something like 100 kilometers on Chennai which is very much accessible by road and train from Chennai.,1
320, The road is pretty much navigable and there were no traffic issues.,0
321, After trekking on dirt road for around 2 kilometers we came to another small water body which was like major attraction for lot of people.,1
322,We walked the narrow road on the side of a mountain which winded its way through the “Ooty suburbs” consisting of small houses along the hill side forests and beautiful tea fields.,1
323," the big black rocks right by the road and the sea that didn’t seem deterred by them at all and looked so angry like it wanted to swallow the town whole along with me (this was right after a cyclone and I was sure it had its sights set on me),",1
324,Up early Tuesday as we had a train from Kochi to Calcut at 9.,0
325, The train journey was rather uneventful in comparison to my previous one.,1
326, Then we had some free time before having to catch train to Chennai.,1
327,16pm train to Chennai.,0
328,"Had plenty of food and drink provided on the train by 'meals on wheels',",1
329,We arrived at Chennai train station at 9.,0
330,30pm and then had a 90 min journey to the hotel.,0
331,"We caught the train to Villapurum on Sunday instead of the bus,",0
332, I spent the journey on a metal luggage rack above some of the seats – a great way to travel!,0
333," But it's a really interesting training in coping with social issues,",0
334," but then sometimes have to lift buckets of poo + compost out if they're getting full and transport them to the composting area,",1
335, as they took the side road to Ooty and not the main road.,0
336," But as we were staying just for 1 night to get the train the next day,",0
337, it was easier to stay in a place close to the train station.,0
338, Afterwards we made our way to the train station.,0
339, the station master had put us on the waiting list as the train had already been sold out.,0
340, So we wanted to make sure we could get the train by being the first ones in line for the waiting list.,0
341, we were very happy about the little bookshop in the train station where we bought some wonderful books.,1
342, we can highly recommend the toy train ride.,0
343, It was quite comfortable and we had a pleasant journey to Kollam.,0
344, we had to wait for 2 hours to catch another local train to our final destination: Varkala.,0
345," and this local train was exactly the same that you can find when you google """"india train ride"""".",0
346,My journey here was more interesting than most – I left Heathrow on January 22nd 2014 and turned 25 on the plane.,0
347," The woman who took the course was a trained doctor and nutritionist and was incredibly interesting and knowledgeable about a wide range of health impacts and benefits of different foods,",1
348, Whilst drinking our soup a procession came up the road to the temple - effigies were carried under umbrellas accompanied by a band and many priests.,1
349,looking for it on my journey only to find out that it is a specialty of the Annalaksmi the restaurant I was being taken to.,0
350, Once the doors were opened and we were ushered into a beautiful restaurant that really transported one to somewhere else.,1
351,We got dropped off at the train station and our journey began.,0
352, Finding out which platform to be on is only made available a few minutes before the train leaves and then it’s a mad scramble to the correct one.,0
353, Trains are very long with many different classes – we had booked 2nd class a/c .,0
354, seats for express trains in two different categories and then unreserved 2ndclass with wooden or plastic seats crowded with a gazillion people but very cheap.,0
355,which tell you the trains number that is arriving as it comes and others that point out where your carriage will stop and it does!,1
356, Some people have already been on this train for a night and a day looking a bit disheveled -to your berth.,0
357, One turned out to work for the railways and was on his way to some place that meant he would have to get off the train at 4am and the other was pediatric anesthetist who was going to a conference and getting off one stop before us.,0
358,30 train to catch.,0
359, surprise only to find out the train was delayed a bit and then a bit longer and then even a bit longer than that all in all 4 hours later it arrived and oh we could have slept a bit longer in our nice room and had breakfast at the hotel!,0
360, But this station was incredibly clean – as soon as a train had departed railway staff were on the tracks picking up what they could recycle and then hosing down the tracks as even though on the train it says don’t use the toilets when at a station many people simply don’t care.,0
361,Its always a full train cause as soon as a person gets off at a station the place is filled by a newcomer.,0
362," did I tell you how mind boggling it is to actually find the train you need from all the choices you have – fast trains,",1
363, express trains some stopping lots and some hardly at all.,0
364, With the time we had waiting for this train I went and got info for the next trains we were planning on taking and that would prove to be a big help.,1
365,In the morning we made our way back to train station to sort out onward tickets.,0
366, There is a foreign desk there and the agent was so friendly – once again I can’t believe how many trains they have to look through millions of people are travelling all the time sorry to go on about it but it does boggle the mind.,1
367, There was going to be a bit of a wait so I walked the platform photographing trains and people and the interactions between them.,0
368, Very much like the last sleeper train and clearly many people were on-board from earlier overnight travel.,1
369," Getting off was more of a hassle than getting on the train because there were plenty of people trying to force their way onto the carriage,",0
370," When the old train rolled in we were in the right place and Maddy boarded - Grant,",1
371, Peter and Roy all checked out the train ( they got on to inspect the carriage to make sure they thought it was safe).,0
372, We opted not to do the three hour train trip and instead went to lunch at the Savoy- we were keen for quality food.,0
373, One tried to take us to his mate's workshop two minutes down the road by foot.,1
374, Smaller vehicles were handy because the roads became quite tortuous.,1
375, At the bottom we were following narrow bitumen roads and dodging traffic.,1
376, Along with dozens of other Jeeps we cruised slowly along the single lane roads spotting animals which were completely unperturbed by our passing.,0
377,"We made an early start with a nice breakfast of """"dosa"""" and headed to the station for a train headed to Incombatore.",0
378,Onto the bus again for a somewhat hair-raising climb up the mountain roads towards the hill station Coonoor.,0
379, and avoiding being run off the road by the crazies coming down the mountain.,0
380,"On the way to the 'toy train' station,",1
381, We arrived a bit early to buy the tickets so we had a chance to walk the streets a bit and check out the steam train that runs the lower and steeper section of the railway using a geared system.,1
382,The train itself was very quaint with little narrow carriages richly trimmed with carved wood.,0
383, perhaps Queensland trains should also be counted as toy train relics of the British Empire?,1
384, It was probably the cheapest transport from only location to another I ever had.,0
385,The boat journey first starts from a larger water surface like a lake and then goes into the narrow lanes inside the mangrove forest.,0
386," The roads on the four sides of the temple are called """"car roads"""" (car means ratha or chariot).",1
387, west car road and south car road at the outside of the temple.,0
388,Through these pictures I will take you through the same journey I went through and show you everything that I saw.,1
389, about 60km journey and picked up our guide on the way who was an Eddie Murpny look alike with the grand name of Marharajah.,1
390, any guides reading this will remember their training at the British Museum which included this process so it was fascinating to watch as they gave us a demo going through the various steps.,1
391, Our driver wanted to get us there early because there would be loads of sugar cane trucks on the road and they could hold us up but we suspected that it was because a) he didn't know where the airport was and b) he had to drive back to Delhi.,1
392, on the whole we were finding it much cleaner and certainly the roads were better.,0
393," and the array of goods being transported on overloaded shoulders,",0
394," even if you are on an unlit road and wagons drawn by oxen are on there too,",0
395, trains and other forms of transportation became widely available.,1
396, regardless of the road you are on and/or how thick or narrow the road is.,1
397," but a barrier divided two lane road on both sides coming to a """"T"""" with another cross street.",0
398, not slowing down for anything until a snake crossed our path on the highway south.,1
399,"we turned off the highway at a juncture obscurely signposted towards Auroville,",0
400, I won’t hit the road even it takes all from me.,0
401,I knew that Tiruvanamalai has a rail station too however the train services were not frequent and hence a ride would be nice enough to get me there.,0
402,80 miles hovering through the newly tarred GST road up to Tindivanam which took just over than 2 hours and then the ‘Green Rider’ took a right towards ‘Senji’ or ‘Ginjee’.,1
403,We had been cruising through the GST road and then after switched to hit the NH 66 which connects between Pondicherry and Krishnagiri.,1
404, I saw a few people dressed in all saffrons marching through the road and later I saw them in Tiruvanamali as well.,0
405,Started our journey from Coimbatore in the morning after breakfast from the hotel where we stayed overnight.,0
406,Mid way we found a nice veg cafe at Avinashi on the highway side.,1
407,"Newt we proceeded our journey to Vaitheeswaran Koil,",0
408, The temple is situated on the road side.,0
409," Not so much the overnight train journey we had just endured to Kodai Road,",0
410,"You see once you have reached Kodai Road station,",0
