,Review,Rating
147,"We arrived at the train station at 8pm,",0
148, Families had settled in with home-cooked meals and children were excited about the journey ahead.,1
149,The train left at 8.,0
150, The gentle rocking of the train had me asleep in no time.,1
151,"We were catching an overnight train that evening,",0
152,On the way to the station we dropped in to see the lights of the palace before continuing on to catch the first of our two overnight trains in India.,1
153, We got to the station and joined the masses of people rushing to get night trains to different destinations all over the country.,0
154,The overnight train from Mysore to Chennai was supposed to take 11 hours.,0
155," It was our sixth overnight train in Asia,",1
156, you could be relegated to lying in your bunk very early in the journey rather than sitting comfortably until you’re ready to sleep.,0
157,"Having learnt my lesson from overnight trains in Vietnam,",0
158, this train kept fairly warm all night.,1
159, but I drifted off to sleep as the train picked up speed and started swaying a bit.,1
160," I woke up once during the night when the train stopped to pick up passengers,",0
161,"I was a little concerned about the stories I’d heard about ‘train mice’,",0
162,"Having had many conversations with friends and family about train toilets,",0
163," As per my usual way of coping with train toilets,",0
164,If you want some ‘toilet tips for moving trains' – shoes are always better than thongs (flip flops) for obvious reasons; tight fitting leggings or trousers are better than floppy/baggy ones; and the squat toilets are far cleaner than the western-styled toilets.,0
165,The traffic on this highway was relatively less compared to others.,1
166, Around 4am we stopped in between on the highway and all of us shared all our experiences about life and one of our friend is singer who sang beautiful songs.,1
167, The road condition starts to deteriorate once the deviation is taken at Lingadahalli.,0
168, The road leading to Z point was really steep and had bad patches in between.,0
169," We walked around the MG Road area,",0
170,After lunch we walked around the Vittal Mallya Road area (Grant Road).,1
171, Slowly we made our way back to MG Road and caught a bus back to Whitefield.,0
172, We took a rickshaw back to MG Road - and it took us 1 hour to cover the 6 ks.,0
173, The road is really bad and during these 4 hours we were shaken quite a bit.,0
174," train in Zumba,",0
175, For the first half of our journey we enjoy the luxury of a 4 lane highway where the flyovers through the villages have actually been completed.,1
176, “In India no road rules local people very bad driving”.,0
177, three twenty ton trucks may be just around the corner bearing down on you on your side of the road because they cannot be bothered to go the long way round to get onto the right carriageway.,1
178,"Further along the road we reach the village of Rajgarh,",0
179," It becomes clear that any road will stop well short of the fort,",1
180," And up the road there is a half finished development of modern flats,",1
181, but a 6 hour bus journey was not really what I was looking for.,0
182, The driver was driving like crazy and the road was really curvy.,0
183, The ride on the rickshaw was nearly 1 hour and really bumpy (which woke up my colon and I had to train some specific muscles ;-)).,0
184, luckily I'm making the journey with a friend I've made in Hampi.,1
185," What I didn't realise before starting the journey was that it's only two hours on from this point,",0
186,The journey to Hampi entailed my first bus ride in India.,1
187, Definitely need to stick to the train in future.,1
188,I am exited so I reach there early(brigade road) we decide to meet at 8:30 am and now it is only 8 am.,1
189, Brigade road is quite beautiful in its architecture.,1
190,we choose brigade road because of seats (it the starting point of that buss) .,1
191,It is around 40 min journey (33-kms).,0
192, I started off the journey on 12Th of Nov at around 8 in the night by bus along with a bunch of energetic and enthusiastic chumps.,1
193, We girls got on top of a narrow parapet beside the road to get hypnotised in the bright and mind blogging scene in the panorama.,1
194," Our place was one road back,",0
195, It was completed in 1887 and today is Asia's busiest train station.,1
196, all along the road back to Irupu falls.,1
197,"We journeyed back to Mysore at 3pm,",0
198, The plan was to go for a road trip around Bangalore.,0
199, It would have been great if the journey had been in daytime.,0
200,Hitting the highway next morning was quite a good feeling.,0
201,We headed south-west of Bangalore on Mysore Road which happened to be one of the best highways at that time.,0
202, We could easily touch 100+kmph on that road at least upto Mysore.,1
203, The landscape on both sides of the road comprised endless uniform green fields with stony hills and coconut trees as the only aberrations.,1
204, I and Varun managed to get far ahead of Pawan and Imon and hence decided to take a detour onto a road which looked like going nowhere.,1
205, We ended up on a muddy road which lead us to a lake which was completely inconspicuous from the highway because of the bamboo jungle all around it.,0
206,It was time to get back to the highway after spending few minutes there.,0
207, The road does start sloping upwards but hardly becomes steep.,1
208, Our road took us through famous Coorg coffee plantations too.,1
209, we hit the road back to Bangalore.,0
210, The road to monastery had a Tibetan settlement which was quite a surprise for us.,1
211, We took a stop over at a CCD on Mysore highway (70kms from Bangalore).,1
212,We hit Bangalore somewhere around 9:30 and congratulated ourselves on successfully completing a great road trip!,1
213, The road is rough and potholed until we meet the main highway to Mumbai (some 550 miles away) and then we speed along.,0
214," the road system is very confusing,",0
215," I have started teaching the Company as well as the training course,",1
216, Safer if that does not happen though I'm sure as I still struggle walking across the road sometimes.,0
217," We finally hit the road around 2pm and it takes us 2hrs to get out of Bangalore traffic,",0
218, we then journeyed to Halebidu to see another temple crafted in the same way.,1
219,Then on to the road and my what a road this was.,0
220," I'm told the roads are being fixed in India now,",1
221," When we finally got off that road and on to the good highway I felt sad a little,",1
222," the rough road was way more fun,",0
223," my escort leads me straight on to the road where we are walking amongst the taxi traffic,",0
224," It truly has to be seen for one to even grasp how crazy it is on the road (there is 'no traffic' right now either because it's so early,",1
225," honked at as I need to take the road because the foot path is non existent,",0
226, I think this is great not for the students obviously but now I know where to direct my training and what the students need for strength.,1
227, I find out later that it is from the church down the road calling people to pray.,1
228, Nice guy we had a lovely chat and he took me down what I can only describe as the most dangerous road I have ever been down.,0
229, it was like a journey through my childhood.,0
230, all the locals live up the road In Hospet near the train station.,0
231,"We travelled by train from Goa to Hampi in Air Con (AC) 3 tier which was more than Ok,",1
232, this tier of the train was very busy with people and luggage who have a little bit more money to upgrade to this class.,0
233," One family kept coming down the train with boxes and suitcases and room was running very low,",0
234, then the family came down and there was around 15 of them all having different berths around the train but wanting to sit together which after some doing what they wanted to do and not backing down they won with other people changing seats to accomodate them.,0
235, we made do with the train food of a fried vegetable cutlet in bread and a masala tea.,1
236, The train was so busy with people walking up and down and the tea and food sellers moving up and down the train.,0
237, The train took around 10 hours so we were in by dinner time to Hampi.,0
238, Coming into Hampi felt like being transported to another world and reminded me so much of The Flintstones and Bedrock.,1
239,"we had tried to book train tickets to Bangalore and were on the waiting list - we started at 10 and moved down to 2 during the course of the day we were meant to leave,",0
240," with a couple of hours to go before the train left we were at 1,",0
241, so we crossed our fingers and after a bit of a mad dash through the roads of Hampi fearing for the tuk tuk to roll over after a couple of hair raising bends we made it to the train station.,0
242, We checked with the booking office and we weren't on the train - Plan B was to go in unreserved class.,0
243," The train arrived and after looking through the windows of the un-reserveed class and lack of seating and any space,",0
244,"Plan C - As we left the train station still with no idea what to do,",0
245, I honestly think that 37 hour bus journey in Argentina killed my bum and sitting down for long time skills.,0
246, Ride from our hotel to Hampi was wonderful with an amazing view of paddy fields on one side of the road and sugar cane farms on the other side.,1
247, We had to go down the road where seemingly several hundred thousand of his flag waving supporters were massing.,1
248,"eventually we hit the road to Bijapur,",0
249, The journey seems to be proceeding OK until we he hit the outskirts of the city and discover that the flyover/ring road has been closed as a result of the construction of an overhead metro line.,0
250, not least the blocking of the road to Agra.,0
251, be aware that the roads are pretty awful in places.,0
252, most people jacking out of Karnataka at Hampi and taking the train to Goa.,0
253," four hours bouncing over roads that were not so much pot-holed as cratered,",0
254, The road we were driving on was by far the best we have seen so far--- a two lane divided highway that was reasonably well paved.,0
255,Our final stop was at a cooperative where women (and some men) are trained to make handicrafts to sell.,0
256,Train travel in India can be a hot and tiresome business.,0
257," I met Zane on the Turkey to Iran train (you always meet the best people on trains,",1
258, I really like train travel and its all so comfortable and well organized.,0
259, First we had to try and confirm our onward journey as we were wait listed.,0
260, Better had otherwise it might mean we would have to suffer a 10 hour bus drive and Terry would not like that at all and me too trains are so civilised.,0
261,You can never go hungry or thirsty on a train journey.,1
262, The main section of the town was down the road closer to the river.,0
263," cows on the train station platform,",0
264,"The road down the mountain towards Mysore was rough and rugged but travelled through National reserves so we were entertained with flocks of pretty spotted deer,",0
265, a baby elephant being washed in a stream and a group of very cute black faced monkeys who had decided to come down to the road to watch the humans and play a game of chicken on the road.,0
266," The road became much better once we hit the flats and we motored quickly to Mysore,",1
267,the road and the low vegetation around.,0
268, The train we were after was on the first platform and the carriage not too far away.,0
269, The train started on time and lights-out was at about 2230.,0
270," dusty and narrow roads a lot of the way until we reached Mandawa,",0
271, goats and horses and also cars – thought we could have had at least 10 headons today but they seem to just get off the edge of the road in time.,0
272, bumpy roads and another 8 hours driving – heading more towards Pushkar lots more camels on the road and a lot more trucks.,1
273,a one lane at the crossing – so when the train eventually passes no one can go anywhere!,0
274,"Bella was lying by the main road in our village,",1
275," lying by the road as usual (see the photo),",0
276, what with the temple across the road from our apartment!,0
277," Next to where they were playing cricket on a rough bit of ground was the tuk tuk driver training and exam area,",0
278, the road was one lane each way and not in great condition but they drove the same.,0
279," the car In front of us was overtaking a truck and we overtook both but at the same time the same was going on on the other side of the road so a 2 lane road had 6 cars abreast,",0
280, we set off for Coonoor which is a 4 hour journey mostly vertical.,0
281," The journey wasn't the most comfortable as it was hairpin bend after hairpin bend and lots of overtaking going on,",0
282, they go tearing along and take the downward bends on the wrong side of the road aaaggghhh!,0
283, David drove us down to the railway station where we were going to catch the toy train to Ooty.,1
284,"The journey to Bangalore was through lots of very fertile countryside,",1
285,000 tuk tuks on the road here and we didn't disbelieve him.,0
286,"Unfortunately the next stop was the airport to start the journey home,",0
287,I don’t remember much of the bus journey except for the amourous exchanges between the couple in the berth across mine.,0
288," where is the train taking them to next,",0
289," If I were them I would rather write something along those lines 'if you have some time to kill while waiting for your train in Mysore,",0
290, particularly at this time of year as the trains are less reliable due to fog.,0
291, We had cancelled a train and booked the car because we had been keeping an eye on the train we were due to catch and it had been regularly arriving a number of hours late which meant we were likely to arrive at our destination somewhere in the middle of the night.,0
292,This journey starts in Amritapuri and ends in Mysores 27h later.,1
293,The next challenge was to reach Ernakulam Town train station.,0
294,The train was about 30min late so I had plenty of time to find out where my carriage was.,0
295, It was at the very front and trains are long long long.,0
296, A rickshaw took me to the other train station.,0
297, I had to wait on platform 7 for about 1h and after another 2h30 in the train I was in Mysore.,0
298, The journey went smoothly except for the girl who kept wanting to feed me out of date crisp and chocolate.,1
299, My hotel and a well-deserved shower were only a short rickshaw ride away from the train station.,1
300, « Est-ce que ce train va à Ernakulam ?,0
301, rejoindre la station de train Ernakulam town fut plus compliqué.,0
302, je me suis acheté des bricoles pour manger dans le train et j'ai patienté dans la salle réservée aux femmes.,1
303,Le train avait 30min de retard.,1
304, J'ai dû attendre 1h sur la plateforme 7 que mon train arrive et 2h30 plus tard j'étais enfin à Mysore.,0
305,I commenced my journey from Bangalore and travelled by an overnight train.,1
306,It covered the journey of about 600 Kms in 11 hrs.,0
307,It definitely helps if one has a personal transport since the temples are situated in different directions and to make it to all these places in a brief span of time can be strenuous and tiresome.,0
308, The road to Mullayanagiri is very narrow with views from steep cliffs.,0
309, we had to take a small diversion to get on the “road” to Hebbe Falls.,0
310,HanumanaGundi Falls : This Falls is situated in Kudremukh National Park between Kudremukh Road and Lakya Dam.,1
311, The 100 ft waterfall can be accessed from 400 steps that are climbed down from the main road to reach the site.,1
312,"Stepping off yet another overnight sleeper train with the standard array of snorers,",0
313," there was a guy on our train who had a tuk tuk parked outside (how this was possible,",0
314," This was essential as having little sleep from the train and no breakfast,",0
315, we were disappointed to learn that most people that come here for the Yoga was on a month training basis etc and there were generally specific dates that courses started on.,0
316, This was great as the inner kid came out in us both as we climbed on-board the old trains and played with the controls (I probably did this a little more than Donna if truth be told!,1
317,had begun jumping on the trains and taking photos it happened…….,1
318, but you’ll get the idea from this one comment I made not long after excitedly jumping off train number 4 and feeling a grumble in my stomach that required some immediate attention ….,1
319,train to Jaisalmer from nearby Lalgarh station.,0
320," 7 hour 100 inr train to Jaisalmer 17/01/16 reach Jaisalmer by 1pm,",0
321, but nothing else on the road - very different to see.,0
322, Our dinner was just down the road from our hotel.,0
323, We left for the training facility and it was part of a sprawling over 100 acre property where the corporate office used to be.,1
324, a long winding ride through narrow heavily clogged roads with traffic and construction to reach after almost an hour or so.,0
325, From here we left for Chennai for the second leg of the journey where unfortunately tempers flared again and all in all I have such mixed feelings of this event.,0
326, then on MG Road with the area manager from South and chose this lovely green South Indian saree for my mum.,0
327, The company owned salon was on Richmond Road and that would be our base.,1
328, It turns out my hotel was on a little side street of a 23km long road so lucky to find it.,1
329, where I lived at the age of thirteen and my whole journey towards working in Global Health began.,1
330, Turns out that the forest roads close overnight as this is when the elephants presumably get their rage on so the bus simply stops for a few hours.,0
331,My first observation of Indian roads was that drivers use their horns more than any other function on their cars/autos/mopeds.,0
332, and the sheer number of vehicles on the roads sends my mind into utter confusion.,0
333," some down the middle of the roads (causing vehicles to divert around them),",0
334, and some just chilling by the road-side.,0
335, The aim was to pick up an SD card reader for my iPad from the Apple shop on MG (Mahatma Ghandi) Road since the non-Apple one I bought in Singapore only served to slow down the device's performance.,1
336,The shiva statue is located in the old airport road of Bangalore.,1
337," If you are going from MG Road side,",0
338, you have go on the old airport road for about 4kms till you find a shopping complex called “Total Mall” (earlier called Kids Kemp).,1
339,We’ll be back to catch the train to Ooty in a few days.,0
340,Five Rathas quite easily from the road and the Shore Temple from the beach.,1
341, where we are to catch our overnight train to Metupalaiyam and (hopefully) the early morning connection with the Mountain Railway steam train up to Ooty.,1
342,The overnight journey went well and in fact we arrive into Metupalaiyam 30 mins early; great as it means time for a couple of good hot coffees and lots of photos of the Nilgiri Mountain Railway narrow gauge steam train and steam engines before we set off.,1
343, The journey takes 5 hours with plenty of stops along the way for refreshments etc.,1
344," the steam train engine really struggles and shudders and on arrival at Coonor after 3 hours,",0
345," the train journey is a great experience and at only R’s 350 for both of us,",0
346, We are able to choose our seats which is great – first time this trip we are doing a long (5 hours) bus journey in India.,1
347," It’s not quite worth the journey in our view – but Indians love gardens,",0
348,The train journey from Mysore to B goes off without a hitch.,0
349, The rest of the road is blocked off and the area looks like a building site.,0
350, The 40km journey to the airport is on the Vayu Vajra A/C Bus – a special airport shuttle which costs Rs 195 each compared to the Rs 770 quoted by the Prepaid Taxi stand at the railway station.,1
351, The journey takes us through much of the northern half of B with all its flyovers and many new housing developments.,1
352," has been a bit of a mixed experience but worth it if only for the train journey to Ooty,",0
353, You can easily notice the three huge statues while going on Kanakapura road (NH 209).,1
354," you can approach the church from Queen’s road side,",1
355, Alternatively go by public transport till MG road or Queens road or some place nearby and then take a walk to the church.,1
356, On this road do not take a deviation to the airport.,0
357,Actually the fort is about 100 mtrs from the highway and visible from the road.,1
358, The entrance of the fort is rather a regular road to pass through.,1
359, So we came out of the fort and went further on the same road for 200 meters.,0
360, no tickets (as the fort entry road is used as the public road).,0
361, You have to go 2 kms further on the National Highway and then take a left turn for Nandi hills.,1
362,In India the men chew on Betel Nut resulting in large wads of sticky red saliva all over the footpath/roads and big red teethy smiles!,0
363, we decided to walk along the road since everyone else was using the roadway to walk too.,0
364, We made a plan for me to get a train and taxi through to Udaipur the following morning to find a better hospital.,1
365, we all headed off on the train towards Udaipur.,0
366, Brandon and Tayla decided to keep going on to Mt Abu for a night or two and so at the train station we split with them taking a taxi there and I jumped into another taxi to head to Udaipur.,0
367, After going for about 6 kms on rural road you will find chunchi falls.,1
368,Veerabhadreshwara temple is on a small hill located on the road side 12 kms from Ramanagaram on Kanakapura road.,1
369, you will first see Sabbakere from where a road goes to right side towards Siddheshwara beta.,1
370, You can leave that road and go straight on Kanakapura road.,0
371,While coming from Ramagaram to Kanakapura you will find a beautiful arch on the left side of the road (right side while coming from Kanakpura to Ramanagaram).,1
372, Even if you are going on Bangalore-Mysore road it is worth driving 15 kms inside to visit this temple.,1
373, you can go straight on Mysore highway till Ramanagara.,0
374, There is plenty of parking place on the highway side.,0
375, You have to go straight on Mysore road till Ramanagaram.,0
376, The road is motorable and good.,0
377," The left side road is for vehicles,",0
378, While going on this road we saw the temple chariot.,0
379," The following day we were off on the night train to Kochi,",0
380," On a eu une belle surprise en découvrant une ville assez calme (sauf la Station Road évidement),",1
381, our German cabin mate from our train ride to Arambol.,1
382, A man on the side of the road surrounded by a cluster of helping hands.,1
383, a man prostrate on the road a friend or stranger talking to him a motorcycle yards away.,1
384,"The overnight train to Jaisalmer was great,",0
385,"Our journey from Arambol to Gokarna,",1
386, began with a train ride from Pernhem station to Margao.,1
387, we bought tickets for the “express” train to Gokarna.,0
388," This train would supposedly arrive sooner and get us to Gokarna faster than the normal train,",1
389," the slower train was on time and left on time,",1
390, while our train was an hour and a half late!,0
391," as we stepped off the train at the Gokarna station,",0
392," public bus that would transport us to Ankola,",0
393, I tried to take a few videos but even they don’t capture the bedlam of the road system.,0
394," Although they drive on the same side of the road as us,",0
395, it’s nearly the end of our fantastic journey around Karnataka.,1
396,I couldn't be in India for a month and not write a big about the Indian road network!,0
397,2 wheelers are much more prevalent here in India and provide many people with affordable transport between towns and villages.,1
398," which results in many """"diversions"""" from the main highway on most routes between towns.",0
399,just drive down the wrong side of the main highway because the route is shorter!,0
400," He is always paying attention to the road ahead and despite the constant tooting from other drivers,",1
401, refuses to overtake until the road is completely clear.,0
402,"Millet thrashing on the main road is another strange practice we have observed on rural roads,",0
403,"Providing training to farmers is often referred to as “extension services” and is often done through the same measures such as workshops,",1
404, This approach makes it hard for UK farmers to understand and accept messages and is one reason why the training and extension services provided through our project – Rural Skills Cumbria - is so important and why I enjoy my job.,1
405," this time an Agricultural Training Centre and learnt how staff work very hard to promote courses to farms,",0
406, we saw the skilled work of students at an artisan training centre that is sponsored by Canara Bank.,0
407," We have a five hour bus journey to Mangalore,",0
408,) roads we have seen.,0
409, I still can’t believe that people drive on roads like this.,0
410, This road has hairpin bends as we go down the side of a huge mountain.,0
411, No specialist training is provided though the appropriately qualified staff are brought in as required.,1
412, the owner would transport the individual to hospital.,1
413, where village students over 16 are taught English and trained in various subjects in preparation for working for Cafe Coffee Day.,1
414," They are given six months training with free board,",1
415," Reading the yoga book will make my journey home slightly more bearable but I don’t want to think about that just yet,",0
416, Training packages are available for people who wish to achieve certification in specific Ayurveda treatments so I may well find myself back in Mysore!,1
417, These include a school and a vocational training centre where they teach poorer people English and hospitality skills before giving them a job in their chain.,1
418, traffic police and CCTV cameras checking on road use.,1
419," The company believes that staff will work better and train harder when they are well looked after so the site has its own accommodation,",1
420, the company still appears to be leading the way in training and client satisfaction.,1
421, we were advised that our non AC cheap bus would be delayed up to three hours due to an accident that had caused a road block.,1
422, If I offer you the cheap one of course you come to me and then I get you for 100 rupees more than the guy down the road”) Cheers pal….,1
423, From the 1400’s or 1500’s this area was part of the camel train where all sorts of goods would be sold inside the walls.,0
424," and me hanging on in this camel train formation of Joe at the front,",1
425, Apparently it is because he likes to be upfront and see what is going on but he is too quick so this training is to try and slow him down.,0
426, for free until our night time train to Delhi.,1
427,Right now I am sitting on a train and have been since leaving the desert on route to Delhi.,0
428,"We then headed on an overnight train to Fort Cochin,",0
