,Review,Rating
35, we stopped over a temple and had a very good view of Devigiri Hills for the sunset.,1
36,"Trip to Chikmagaluru without a trek is never complete; Kavikal Matta is a view point which is about 8 Kms from the home stay,",1
37, once you are on the rock all you can see is 360 degrees of mountains all around.,1
38,"There was only peace all around,",0
39,always believed in this line “It’s the Journey that matters and not the Destination”; this was so true with this journey; Journey to this waterfall called Jagara Falls was just more than incredible.,1
40, sliding through the mud and we finally reach the destination to watch the beautiful waterfall.,1
41, Journey to this waterfall was more incredible than seeing the waterfall itself.,0
42, yet again with a beautiful view of mountains and paddy fields.,1
43,You are a beauty and the beast.,0
44,"Slice from heaven that came through rain,",1
45," only superficially cleaned (surprisingly,",0
46," somehow we managed to calm our mind,",0
47, we tried to find a place where we could relax over a cup of tea and later have dinner.,1
48," Also these temples were amazing and really beautiful although in the meantime,",1
49, The caves and the views from the caves were really beautiful.,1
50," There was rubbish all around,",0
51, clean and quiet room with a big bathroom with hot water and a balcony (with a view over the fields around Bijapur).,0
52," One can see beautiful islamic architecture all around the city - but the buildings,",1
53, It is another really beautiful islamic monument.,1
54, Some more chaotic travelling was ahead of us.,0
55, It did not start that glorious and peaceful for us.,0
56, That was indeed relaxing and nice!,1
57, cleaning their teaths and so on.,0
58,Later we had a relaxing breakfast in a decent rooftop restaurant.,1
59, We started to walk up Hemakuta Hill from where one can get a nice view over Hampi Bazaar.,1
60, the best place to enjoy the beautiful sunsets here.,0
61, It was fun and it was really beautiful and once away from the most famous temples it was a very peaceful atmosphere.,1
62, It was still busy and full of tourists but has a more rural feeling with nice views over rice terrasses and boulders.,1
63, We had a relaxing time and lunch in the Secret River View Guesthouse with fantastatic vies over the river to the Virupaksha Temple.,1
64, Maybe the crowds were to much - but anyway it is very touristy.,0
65, The landscape is beautiful and the ruins are beautiful - we missed the special spirit we heard about so often.,1
66, there are some relaxed places to hang out and have a good time.,0
67, since we would cross the Western Ghat mountain ranges.,1
68,First one hour there was heavy traffic till we reached the first toll gate (Rs 45) to catch the elevated lengthy flyover thru electronic city.,0
69, Traffic was occasionally slow and there were few crossings upto the second toll gate(Rs 25).,0
70, It was a sunny day with beautiful atmosphere.,0
71, However need for mosquito repellent was felt.,0
72,A beautiful sunny morning.,0
73, Natural beauty was excellent.,0
74, The whole environment was calm and cool with sounds of birds occasionally.,1
75, A beautiful place with shops and market as also lodging facilities.,1
76, waterfall had ample water.,1
77, it presents a spectacular view of natural beauty.,1
78, mist-filled valleys made Munnar one of the tourist hotspot.,1
79,This breath taking beauty of nature was overwhelming.,0
80, Mountain ranges touched the blue sky.,1
81, Mountains of Munnar stood tall on the other side of the river.,1
82, Thus the scenic beauty was wide open.,1
83, It was a huge lake with exquisite natural beauty and surrounded by hills.,1
84, There was heavy rush of tourists enjoying the beauty of the lake and surrounding areas.,0
85," Enjoying breakfast therein with a magnificent view of the river,",1
86, adjoining mountains and light morning sunshine was a delightful experience.,1
87,Another important feature is that the adjoining paddy fields are below sea level.,1
88," This place is famous for its natural beauty and migratory birds,",1
89, The reception official informed that our booking was upgraded to lake-view room.,1
90, There were several small-sized canals within the area and canal view rooms (which we originally booked and less costly) were located by the side of the canal.,1
91,View from the room balcony was exquisite.,0
92, Everything was calm & quite except the birds.,0
93,calm and quiet.,0
94, It was time for a quiet sleep.,0
95, I opened the glass door and noticed everything was wet due to mist at night.,1
96, There are vast paddy fields at both sides.,1
97, the paddy fields are below the level of backwaters.,1
98, sea beaches is described as the “Venice of the East”.,1
99, beautifully constructed houses all surrounded by water.,0
100, We spent the first day walking nearby and going up the hill for some superb scenic views.,0
101, But you are rewarded with 360 degree views of this magical landscape.,1
102,views overlooking the river to Hampi.,1
103,On another day we went up Chamundy Hill by local bus for views overlooking the city.,1
104,"Determined to hit the beach immediately after lunch,",0
105, The drive was scenic with great roads Router: Tumkur- Davangere - Yellapur- Ankola - Gokarna.,1
106,Reached Kudle Beach resort by 2pm with a couple of breaks.,1
107, It was a lovely resort with an awesome view of the Kudle beach.,1
108, The beach is a 500m trek away which was fun in its own way.,1
109, The first evening was just beach beach beach.,0
110,Bang opposite the resort is a beautiful hillock.,1
111, The ancient temples of Gokarna are a delight to any spiritual person ? The calmness and aura cannot be explained.,1
112, We get a panoramic view of the Arabian sea from here and the Gokarna beach is just a few meters walk.,1
113,A few kilometers away from Kudle beach is Om beach.,1
114," less populated Kudle beach,",1
115, we were not too impressed with Om beach and returned quickly.,0
116, You must visit the place during sunset to see Shiva in the ocean background with the orange light adding beauty to the already spectacular scene.,1
117, You can reach the Gopuram top via a lift and have a great view as well.,1
118, The beach was of course crowded but the view of Shiva and the Gopuram from the beach was amazing!,1
119,Gokarna - Kudle beach is no doubt one of the best beach for people who love to go right in and enjoy the waves but the city's beauty is doubled due to its spiritual feel!,1
120," relatively calm and no hiccups along the way,",1
121, and honked at everything that was alive.,0
122, We love the relaxed rules of India.,0
123, We were both stuffed after eating the mountains of rice they gave us but it was really tasty meal and cheap too.,0
124,We sat outside for the rest of the afternoon admiring the views of the palace and people watching whilst planning our next move.,1
125, Both feeling slightly exhausted we decided we would cut our time short here and head to our next destination further south for some relaxation by the coast and the backwaters.,0
126,Hampi; described as one of the most bewitching and spell-bounding landscapes with sandy temples and ruins dotted across some of the most spectacular scenery.,1
127, before we arrived we could not get ourselves excited for Hampi as we enjoyed our few days of relaxation in Goa and had seen enough palaces and temples to last a lifetime by now.,0
128," Piles of mountains were made up of circular round boulders,",1
129," It all looked like the perfect natural and calming environment,",1
130, very quiet in places and far removed from the cities we had previously visited.,1
131, We certainly wanted calm and tranquil by this point.,1
132, Either wooden or cement based and were quaint and clean with fans.,0
133, As we followed the beautiful trail that snaked beside the river we came across some completely abandoned sites.,1
134, It was such a beautiful place.,0
135,evil spirits that the beautiful baby is not in fact beautiful.,0
136,"Our evenings in Hampi on the other hand were relaxing (after climbing a rock formed hill) and admiring the sunset (a must while here) or enjoying a beer and delicious curry meal from one of the roof top restaurants,",1
137," at the most unusual Mount View Heritage Hotel,",0
138, what with its stunning rooms and top-notch view over Ooty.,1
139," I have to admit that in the Mount View Hotel,",0
140," It was interesting to take in Ooty’s beautiful lake,",1
141,"somehow into the beautiful highland areas out of town,",1
142, down the even more spectacular Sighur Ghat road.,1
143, there were spectacular jungle wilderness vistas as far as the eye could see.,1
144, I just have to briefly mention two more of the memorable signs glimpsed down the mountain road.,1
145, the highest population density in the whole of India.,1
146, unparalleled views over the Indian Jungle.,1
147," just staring out at the beauty of the landscape,",0
148,"Mount View Heritage Hotel,",0
149, but still prime viewing area for wildlife.,1
150," Spotted some beautiful beasts,",0
151," but fortunately the only animals we did see were a spectacular group of at least a hundred chital,",1
152," and on my Tree House balcony with the spectacular view,",1
153," with huge horns which have very sharp points,",1
154," antlered chital deer standing very peacefully on the side of the track,",1
155, Unfortunately my viewing of a tiger in the wild will have to wait for another time.,1
156, from the comfort of my very own spare bedroom in my beautiful little house in Croydon.,1
157, of splendid waterfalls situated in various spots of Western Ghat Region.,1
158, Best time to enjoy the waterfalls is during monsoon.,0
159, It is one of the highest waterfall in India (around 900ft) located around 400 KMs from Bangalore.,1
160, These enthusiastic people enjoyed getting soaked by rain and of course the view of waterfalls.,1
161,Last time we went to the foothills (around 900ft) where the waterfall touched the Saravatiriver.,1
162, We thought of visiting the other side of the river to have different view of the falls.,0
163,View of the falls was better from that side.,0
164, The contest between “cloud” and the “waterfall” was in full swing.,1
165, The backwater of the Arabian Sea gives a magnificent view of the whole place.,1
166, The area has other beautiful statutes and the temple.,1
167, The area is well planned and beautifully maintained.,0
168, There is lift arrangement for reaching the top floor to have abirds eye view of the surrounding area.,1
169, cleaning of the hotel were not of that standard.,0
170, Also viewing the sea at night from the hotel balcony was a memorable experience.,1
171, Sea was calm and cool today.,1
172, This road was quite good to drive with wonderful natural beauties on the way.,0
173,a splendid view to watch on the way.,1
174," but we thought of visiting “Om Beach” first,",0
175, Around four Km away from the beach we had the first glimpse of the sea from the top.,1
176," Sea and the beach were located around 200 ft down below,",1
177, An excellent panoramic view to enjoy.,1
178," The beach looked like “OM” from the top,",0
179, a spectacular sight.,1
180, This beach was different with rocky areas in various places.,0
181, The road passed thru absolutely green forests in Western Ghat with occasional view of waterfalls from nearby hills.,1
182, There was not much traffic en-route.,0
183, very tight descent down the mountains with 27 needle pin bends.,1
184, I found it all both beautiful and absurd.,0
185, The land had gotten very green and beautiful though and it was clear I was in for the next stage of my stay in India.,1
186, It has one of the finest beaches of India and many old age churches.,1
187,It is always eye soothing to go out of the city; then only we can enjoy the real beauty of nature.,1
188, being having awesome weather throughout the year some trees are always laden with beautiful flowers.,1
189, pollution has shielded the natural beauty.,0
190, The memories of these natural beauty remains in the heart and mind for long and gives us enthusiasm to go back to our work of daily life and makes our wait sweet for the next venture.,1
191, Altogether it was a beautiful view with a wide range of green shades.,1
192," We transited through Bangalore last year without seeing anything except one massive traffic jam that lasted two hours,",0
193," Google maps had suggested it would take six hours from our peaceful haven in Wayanad,",1
194, the traffic is not as bad as we feared.,0
195, the streets are quite littered with trash and during the day there are people everywhere.,0
196," The traffic is pretty crazy,",0
197, It's quite amazing and will look beautiful I'm sure.,1
198, In the afternoon we are with a quiet couple who are much better company.,0
199, he sits in the back (where the view is no worse).,0
200," The towns here are markedly more prosperous than in Karnataka which one must ascribe to the richness of the agriculture as this is not the Kerala of beaches where most tourists we head (we are not tourists,",1
201, with a view to mist covered peaks beyond.,1
202, It is a beautiful and peaceful place to enjoy some downtime.,0
203," you can feel the peace of the surroundings,",0
204," but we do have a great view of a group of four elephants who drink from the water’s edge,",1
205, a beautiful small bird that is elusive and hard to capture on film.,1
206, And we enjoy the breeze and the peace of the water.,1
207, as this is the day we are leaving there is not a cloud or patch of mist to be seen and we enjoy distant views across the Nilgiris.,1
208, Eventually we set off through the beautiful rolling Tamil Nadu national forest (or something like that).,1
209," A legless beggar sees us waiting in the car and drags himself over on his knuckles to scratch pathetically at the car door,",0
210, Working Indians greatly disapprove of beggars and get really cross if you give them money.,0
211, but it is a long way off in a clearing and our view is somewhat obscured by a tree.,0
212, and beautiful meadows.,0
213, Hence either you may plan accordingly or prefer selected items/views after studying the location map.,1
214, However avoid peak ours for lunch as these small restaurants would be crowded too much and you have to wait outside for long time.,0
215, The catchment area had been built into agricultural fields and recreation area for children.,1
216, Each platform is decorated with fine beautiful carvings on both inside and outer parts.,1
217," We wandered through the popular and crowded temple,",0
218,It was a wrench to leave the peaceful Jungle Retreat in Mudumalai National Park for the four hour minibus ride to Mysore.,1
219," We passed fields of banana trees,",1
220, but it was the clean toilet that was the main reason for the stop.,0
221, bustling crowd streaming in with their offerings.,0
222," Crowds like this at first appear overwhelming in India (especially as they are so loud),",0
223," I was very aware that it was so crowded that I couldn’t see the ground – and when there are cows,",0
224, have their horns painted and are sometimes decorated with flowers.,1
225," the hotel had huge clean rooms with hot water that worked,",0
226, mostly just-harvested rice fields that cattle were now being grazed on.,1
227,Keshava Temple is a beautiful example of Hoysala temple architecture from the 13th Century.,1
228, and they were dressed in beautifully colourful festive clothes.,1
229, The other walls depicted detailed epics and stories from Hindu texts which were intricately and beautifully carved.,1
230, and there was also a very lovely ambience to this place.,1
231," pillows and blankets were provided and looked clean enough,",0
232,The traffic on this highway was relatively less compared to others.,1
233, Around 4am we stopped in between on the highway and all of us shared all our experiences about life and one of our friend is singer who sang beautiful songs.,1
234, One can see cloud covered hills and valleys creating a very beautiful view.,1
235, We then went to the top of the falls through the stone steps placed next to the falls to get view of the falls.,1
236," We reached there in 45 minutes to enjoy the beautiful sunset,",0
237, The serene beauty and beautiful sky took our heart away.,1
238, Within 2 hours we reached Bangalore and immediately got a first taste of what this city is about: constant traffic jam!,0
239," all perfectly clean and our room was just amazing: huge,",1
240, For the rest of the afternoon we just relaxed by talking with our hosts.,1
241," a really beautiful part of Bangalore: new shopping malls for the middle class,",1
242,and clean streets!,0
243, so the beautiful Venkataraman Temple (a Vishnu Temple) close to the Sultan's Palace was already closed.,1
244, The traffic is unbelievable in this city.,0
245, This is a very special and beautiful Shiva Temple right behind a huge mall.,1
246, But the traffic is so horrible!,0
247, we relaxed with a fresh coconut in the shade before making our way to 2 other temples on the hill.,1
248, These ones were beautiful but small and both of them really packed with people.,0
249, Finally we had enough of the crowd and took a public bus down the hill and back to downtown Mysore.,0
250, dark but clean place.,0
251, After lunch we relaxed a bit at the Kalyani.,0
252," enjoyed the views over Melkote and the surrounding hills,",1
253, Also this temple was beautiful with only few people around.,0
254, We were welcomed very friendly - our room was small but looked clean and ok.,1
255, The rest of the night was quiet and bugfree ;-).,0
256," First we came across the beautiful Jamia Masjid,",1
257, It is a peaceful little garden.,0
258, some guys were cleaning themselves and others were washing dishes.,1
259, The temple is really beautiful with a huge statue of Sri Ranganathna.,1
260, With many blessings and a really great experience we relaxed a little bit in the temple garden.,1
261, we took a rickshaw to the Mayura River View Hotel.,0
262, It is a nice palace in a beautiful garden.,0
263, it was a great day to end the year 2014 and a nice and quiet start into 2015.,0
264, lots of big boulders and some small beautiful lakes.,1
265,) but you have to pay a small amount to leave you shoes at the foot of the temple (you must climb the mountain barefoot).,1
266, You quickly get an amazing view over town.,1
267, We enjoyed the place and tried to sit in a more or less quiet corner - but that was nearly impossible.,0
268," We had amazing views of the statue on the other hill,",1
269, It was so peaceful and quiet!,0
270, We arrived at the bus station in Hassan and were really surprised how clean and well organized this bus station is.,0
271, The bathroom looked about the same (like being cleaned for the last time about 10 years ago).,0
272, to crowded and full of people not caring for others.,0
273," They look for peace of mind,",0
274, which was quite peaceful and nice to visit.,0
275, the other temples were peaceful and quiet.,0
276, we had more wonderful food for dinner before we simply relaxed in our room.,1
277,"We had a relaxed morning this morning; waking up naturally,",0
278, toast with jam and tea.,1
279, It was at a beautiful Catholic Church.,1
280,We leave Jaipur with a slight sense of relief at quitting the city and are soon back in the dusty fields of rural India.,1
281," You cannot relax for a minute,",0
282, and beyond to fields and a small line of hills.,1
283,is nestled in between beautiful rolling hills.,1
284," a nice but not really spectacular waterfall near Madikeri,",1
285, It was a bit too crowded for our taste.,0
286, It is a beautiful and really well maintained temple.,1
287, It was a beautiful 3 hour hike up a hill with stunnning views.,1
288, the noise and the pollution.,0
289, After a big lunch we relaxed in the hammocks for the rest of the day.,0
290, meant to be really quiet and so named because it's in the shape of the Om symbol.,1
291," eating rubbish and whatever food westerners give them,",0
292," probably the best view on the beach 300rs a night,",0
293,The beach in Gorkarna is so nice!,1
294," There's two secluded beaches that are only accessible via the sea,",1
295," Half Moon beach and Paradise beach,",1
296,"The beach really reminds me of what """"The Beach"""" (the book) would be like.",1
297," surrounded by cotton fields and banana plantations,",1
298," but they're """"mountains"""" (nothing is a mountain to me anymore) made from rocks,",0
299,"The view from Hanuman's temple is out of the world,",1
300," Truly one of the best views I've had on the trip,",1
301, off to Gokarna and the beach for some much needed rest.,0
302, Brigade road is quite beautiful in its architecture.,1
303,is looking more beautiful because it is a pleasant morning and also it is Sunday but in evening it is crowded.,1
304,Buss stop is clean and bigger (it is located at outskirts of Bangalore) compare to other stops.,0
305, we are concern about the view the something happens.,0
306, The most latest addition in beauty of bunnergutta national park.,1
307, It is quite beautiful it is started in 2005.,0
308,A beautiful statue of butterfly is made outside the park and you get surprise when you go inside.,1
309,Structure is also beautiful(dome shape).,1
310," but also beautiful walk throughs surrounded by natural vegetation,",1
311, We sauntered quiet too fast while the rest from my gang was indulged in clicking the wildlife.,1
312, it the prime view point where one can see the whole of Mysore City.,1
313,Well we got togged up and enjoyed a very nice drink in the rather plush Harbour Bar at the lavishly beautiful Taj Mahal Palace Hotel in Mumbai.,1
314, wonderfully colourful as many of the properties were decorated in fairy lights and so very noisy with fireworks being let off all the time.,1
315, The sheer volume of people was a little overwhelming at times - the population of Mumbai is 18.,1
316," Beautiful scenery,",0
317, fabulous golden sandy beaches and the warm Arabian sea - a real tonic for the soul.,1
318, We chose to stay way down South in Palolem and very pleased we did as it was a lovely quiet resort with a wonderful bay.,1
319, There are also fabulous views up here over the city.,1
320, open-air with main exhibit being the Mysore Maharani's saloon (a wood-panelled beauty dating from 1899).,1
321,- St Philomena's Cathedral built between 1933 and 1941 in neo-Gothic style with beautiful stained glass windows.,1
322, don't sound horns and don't project lights etc.,0
323, we fathomed the real meaning of beauty in the nature.,1
324," and peace will be at your feet"""",",0
325," We didn’t know we had to walk 3km to see the falls (view point),",0
326, and trek down further 2km from the view point to get wet!,1
327," The narrow and rugged pathway to the view point allow some vehicles (small cars and jeeps) to travel through; there are also paid jeep services to get you to the view point,",1
328,"The view of the falls exceeded our imagination; Kumardhara River gushing through the valley and falling into the 200 feet deep gorge,",1
329, Beauty has a new meaning= Relief!,0
330," there was also a beautiful garden and many shrines where monks meditate,",1
331, reminiscing this awesome five day trip; thoughts of which would haunt us forever into the beauty of friendship.,0
332, We werent able to appreciate the beautiful route to the beach town.,1
333,The beach was just optimally crowded.,1
334, There were several beaches separated by small hills.,0
335, On the last beach in the row we hired a boat which took us to the beaches not easily accessible.,1
336, We could see big mountains directly merging into the ocean.,1
337, The beaches were surrounded by mountains on three sides and had ocean on the fourth.,1
338,Once again we ended up traveling in the dark and missed the beautiful part of the journey.,0
339, The landscape on both sides of the road comprised endless uniform green fields with stony hills and coconut trees as the only aberrations.,1
340, The monastery was a beautiful place.,1
341, The early morning light slants through the trees and a light mist rises off the water.,1
342," along with his gorgeous wife and brother-in-law,",0
343, when I realised how beautiful it was to watch someone embodying my movement and how powerful this is to witness.,1
344,"So let me start today by mentioning that as I left the house I saw 3 beautifully dressed transexuals walking down my street,",1
345, the home town of the lady (I prefer not to use peoples names out of respect) so I can see the farmlands and some beautifully hidden/non tourist regions.,1
346," it was further delayed due to a small traffic incident,",0
347," The view was spectacular,",0
348, It was a beautiful sunny day also so this was a wonderful experience especially the stones burning the underside of my feet making me literally want to run up and down the hill.,1
349,"animals and Karma sutra positions carved around the outside of a gorgeous temple,",1
350, horns honking.,0
351," It truly has to be seen for one to even grasp how crazy it is on the road (there is 'no traffic' right now either because it's so early,",1
352," but some how in all the chaos the people seem to manage,",0
353," honked at as I need to take the road because the foot path is non existent,",0
354," I'm sitting outside the place now being stared down by the cleaning ladies,",0
355," by 5am a beautiful singing can be heard,",1
356," How expressive and beautiful this dance is,",1
357," I see the dirt and rubbish in the street,",1
358, how is this chaos possible?,0
359,Hello you beautiful people.,0
360, in a clean and safe apartment in Bangalore.,1
361,we thought we were back on track but got scared as l read about mountain bears roaming around and also we saw a LOT of HUGE monkeys (rabies alert) up where we wanted to be.,0
362, probably best we were able to sleep so couldnt hear all the horns and feel the swerving of the bus all night making our minds race!,0
363, our poor tummies were not used to processed rubbish in those pizza's.,1
364,We relaxed the rest of the day in preparation for the following long day to come.,0
365,this was not going to happen so around 8am we headed to the botanical gardens and had a lazy wander looking at the pretty flowers and relaxed sanctuary away from the hustle and bustle of Bangalore.,1
366, playing very loud music all night which meant we generally spent the time not very relaxed and feeling like we were being tortured as the music was so loud you couldn't sleep.,0
367, Ride from our hotel to Hampi was wonderful with an amazing view of paddy fields on one side of the road and sugar cane farms on the other side.,1
368," Crowd was less as it was an off-peak season due to summer temperatures,",1
369," Then we headed to Tunga Badra Dam to view the sunset,",1
370, where we hiked a nearby hill to get a better view of the horizon.,1
371, We returned happily with minds full of memories about that beautiful city.,1
372, Just the hour in a traffic jam then.,0
373,Our last day in India was supposed to be a quiet day with nothing to do.,0
374, Traffic chaos and mayhem beyond description.,0
375, the good news is that the hotel is clean and the room comfortable (though it is a shame that there is an external light pointing straight into our bedroom through the exceedingly thin curtains).,1
376, surrounded by aggressive hawkers and beggars clawing at us.,0
377," beautifully decorated inside but in need of some serious renovation,",1
378," So far it is looking like a good choice – a clean room,",1
379," The noise level rose to deafening proportions,",0
380, assorted beggars and that man who is trying for the second day to sell us a flute on which he plays the first few bars of Titanic.,0
381, A small crowd gathers at the door to stare and giggle at the two overheated Englanders.,0
382, as do fields of sugar cane and rice paddies.,1
383, Gone are the fields of wheat and cotton.,0
384," The views as we gradually ascended the cliff were impressive,",1
385,provide a water supply but now sadly too polluted to be drunk.,0
386, bustle and apparent chaos can be slightly overwhelming.,0
387, followed by a relaxing afternoon reading and sorting photos.,0
388, but very evocative and with some beautiful carvings.,1
389," a calm oasis in the countryside that is clean,",1
390,Last view of Varkala beach.,1
391,"coastal beach places,",1
392,"I can now walk in any beach restaurant in Kerala,",0
393, After so many weeks in Beach Huts I am getting desperate for a change of scenery.,0
394,"Neriman however is just at the start of her trip so these places hold the same appeal as they did for me when I arrived (remember the “life is a beach” comments,",1
395, Maybe the fish ate the rubbish and all died.,0
396, Besides monkeys and dogs there were some beautiful wild vivid green parrots flying around and our guide said this is the only temple where they hang out and for sure they were the only ones we saw during our stay.,1
397," There is a special peacefulness amongst the mingling of cows,",1
398," As it was Republic Day the school children were all dressed up in clean uniforms,",0
399,The elephants had a view out of big doors ways that are now open.,1
400,an old Vishnu Tempel which was also very beautiful and overall peaceful.,1
401, But it was really beautiful with some amazing architectural details.,1
402, but all were happy and peaceful and we simply had a great time taking this all in.,1
403," cows with painted horns adorned like an Indian bus,",0
404,"The road down the mountain towards Mysore was rough and rugged but travelled through National reserves so we were entertained with flocks of pretty spotted deer,",0
405," The palace was spectacular and is the official residence of the Wodeyars,",1
406, crisp clean sheets and thick luxury towels- oh so mmmmmmmm.,1
407, Bangalore is ( according to the guide) the largest city in India with a population of close to 2 million.,1
408, The parks were quite clean and clearly actively managed.,1
409, One the outskirts we drove up a mountain to see the Chamundeshwari temple right on the top.,1
410,Down towards Mysore on the other side of the mountain we had a good overview of historical Mysore.,1
411," Mysore seemed clean and quite regal,",0
412," 15 beautiful saris were purchased for the girls,",1
413, jam and pawpaw.,0
414," with streamers and glitter coming off their horns In the Mysore paper that morning,",0
415, Beautiful tress in the actively renovated garden.,1
416,spectacular hall for royal weddings.,1
417, Spectacular statues of jaguars guarded the palace.,1
418, That was worth waiting for – the absolutely beautiful havelis were amazing to say the least with all the fresco work and tiling.,1
419, We were absolutely blown away with the beauty of them – got to see a lot from the outside and then were able to tour through the whole of one.,0
420, is a very beautiful place which I had been waiting to explore since quite sometime now which finally we (me and my husband) managed to plan it in December 2013 from 21st to 25th.,1
421," Hampi is the former capital of Vijaynagar Empire where you can see beautiful Virupaksja temple,",1
422," Along with the beautiful Hampi ruins,",0
423, They also had rice fields which added to the beauty.,0
424, You get a beautiful view of the entire Hampi from both the hills.,0
425, we truly enjoyed seeing the view and wish could be on the hills every evening to see the sunset.,1
426,"I now have a beautiful sari (whose blouse is being tailored today,",1
427, It was a beautiful old house with lots of dark rich wood and seemed to be built around what would have been 2 small bathing pools.,1
428," but we were doing battle with Mosquitos which carried on for our entire stay,",0
429, A couple of times we would have to stop as they had got in a tangle ahead of us and someone had to get out of a vehicle to make others move back to allow the traffic to move.,0
430, Full of people and noise but fairly clean which was good to see.,0
431, It is a regular passenger service but travels through beautiful countryside so is popular with tourists.,1
432," noisy town,",0
433," we went to Mysore Palace which was pretty spectacular though the Maharajah has just died,",1
434," the architecture was beautiful and the detailed carving was stunning,",1
435," We went into the paddy fields where they were cutting it and another where they were collecting it,",1
436,"Bangalore was a traffic jam,",0
437,Forty-five minutes later I was rooting for the auto driver as he dodged traffic to get to the bus stand and then before I took stock of things I was on the bus en route to Gokarna with S.,0
438, named so as the beach seems to spell out Om the way it is written in Sanskrit.,1
439, it is quiet and deserted.,0
440, He says we Indian women are beautiful and the woman swats his arm and laughs.,0
441,We stop for a beer at a shack on Kudle beach and the decision is unanimous.,1
442, We are trading Om Beach for Kudle.,0
443, the bendy soft grasses brushing our legs and at High Point the views stops us.,1
444,’ These steep climbs turn into mini waterfalls during the monsoons we are told.,1
445,Later an older crowd starts coming out.,0
446, crowds of people sit out on the beach.,0
447, I was restored and I made peace with the world.,1
448, The place was crowded with Indian tourist.,0
449,"there were thousands of them and the noise of them chattering,",0
450," we left the lake and walked back into the village which has a beautiful collection of old,",1
451," It was pitch black outside and very quiet so we stayed in bed for another half an hour before braving the cold,",1
452," The gates of the resort were locked so we had to find a boy with a key first but then we walked out onto the field to the sound of krrking and cranes as far as the eye could see,",0
453, The noise was incredible!,0
454, Occasionally there would be a temporary quiet as they all looked up from the seed they were eating and often a group would all take off together and the krrking would build up again.,0
455, This peak offers very nice panoramic view of the Tungabhadra region.,1
456, This temple houses the most spectacular structure called “The Stone Chariot”.,1
457, If you have enough time you can covers the nearby places which do passes amazing beauty of tranquillity else you can head straight towards main road.,1
458,This small temple town draws crowds who come mainly to pay obeisance to the presiding deities of the navagraha temples.,1
459,One could also include Thanjavur in the itinerary which is known as the granary of South India due to its extensive paddy growing fields which are a feast for the eyes'As regards accomodation at Kumbakonam one can pick and choose an accomodation suited to one's budget.,1
460, Rivers like Tunga - Bhadra have their sources in the mountains here which are parts of the Western Ghats.,1
461,The city is placed within a scenic landscape in a fertile valley; it is surrounded by lush green coffee plantation hills.,1
462, The road to Mullayanagiri is very narrow with views from steep cliffs.,0
463, We often stopped and captured the fairy tale scenic views on the way.,1
464, We could not spent a long time near the waterfall and getting wet and dark.,0
465, The site featuring this beautiful waterfall is a popular climbing spot.,1
466, The 100 ft waterfall can be accessed from 400 steps that are climbed down from the main road to reach the site.,1
467,The dam gives an awesome views for photo enthusiasts and peace of mind for nomads .,1
468, with relaxing and reading on the floor cushions of the local restaurants and cafes.,1
469," after a fairly relaxing time in Kodai,",0
470," dodging traffic as well as a few goats and cows,",0
471, we finally found ourselves a hotel in which to have lunch and more importantly to get away from the chaos of the streets.,0
472, we decided to head into the epicentre of chaos and to take a look around the Devaraja Market.,0
473, The other thing I remember thinking on the bus was how bright the lights were from the oncoming traffic in the other lane.,0
474, especially in the chaos we were exposed to!,0
