,Review,Rating
46, It's an absolutely beautiful structure.,1
47, Straight out of the station and into the chaos of Delhi.,0
48, Hotel Atithi was probably the most modern and clean hotel so far.,1
49," Thank heavens our guide sort of pulled us through the security,",1
50," relaxing lunch,",1
51," Although the traffic wasn’t as bad as Delhi,",1
52, it was still pretty chaotic and the ride was longer that I’d figured.,0
53, but not quite as nice or clean as the hotel in Delhi.,0
54, children playing on the street a very relaxed slowed paced way of living.,0
55,check in and went to our rooms to relaxed for a bit.,1
56," We drove through Varanasi's traffic with ricks,",1
57, We then got on a boat (same as the day before) and placed our mats on the top of the boat and started our 1 hour yoga session as the boat moved towards the beach on the other side of the river.,1
58,) I hope I am sin free and clean of bad energy as I did submerge in he Ganges up to my knees!,1
59, Took pictures with the monks and walk around the ruins taking pictures and enjoying the calmness and peace of the temple.,1
60,pretty cool and made he experience even more authentic and peaceful and calmed.,1
61, At that point we were standing or leaning on a small area by a wall holding bags of he others and I started thinking of my previous trip to India around Rajasthan with Kyle and how when I was anxious he would calmed me so much by simply holding my hand or hugging me.,1
62, We got to the hotel and grabbed our yoga mats for a well deserved relaxing class and headed to the ashram.,1
63,The yoga class was amazing I wa sable to focus and relax and let out all the anxiety from he day.,1
64,"The Varanasi market is really crowded and is basic a street food,",0
65, The view of the room where we did yoga (open space) was towards the Ganges.,1
66,- Traffic is insane!,0
67,"Temporary respite from the dirt and squalor of the crowded streets was provided by a western style cafe within a textile shop providing another browsing opportunity,",1
68, I imagined that they were gonna kill Rob in a back Street and that a bunch of men were gonna come into the office kidnap me and sex traffic me like something out of Taken ( completely overreacting!,1
69,"com now) It was a nice experience and we started to feel a little settled again once we ignored the curious and sometimes aggressive stares and the horrific roads of honking horns and near misses with tuk tuks,",1
70, Hindus believe this place is sacred as the lord Shiva (One of the Gods) let goddess Ganges flow from his hair so that people could go peacefully to the other side and also be reincarnated.,1
71, Many of the people in India litter everywhere and a lot of them spit on the floors alot!,1
72, and some cows were able to move along the cramped and crowded lanes.,0
73," cleaned up a little,",1
74, and multitudes of boats crowded the shore for a look.,1
75,calm both so that one might meditate.,1
76, We told him that we would be walking eastwards to see all the ghats in that direction that we hadn't had a chance to view yet.,1
77, I was reminded how liberally Indians honk their horns.,1
78, and in the cramped lanes only motorbikes can go (their horns still suck).,0
79," Certain ghats have more touts and beggars than others so when you're feeling tired,",1
80, it was set on fire as a crowd of people watched.,0
81,now and then different beggars or people trying to sell something would stop by us.,0
82, One beggar had both his arms amputated at the elbow joints.,0
83, responded that the beggar had had his arms cut off so he could try to earn more from begging.,1
84, The lesson took place with an incredible view of the Ganga and for two hours we did Asanas (poses) and Pranayamas (breathing exercises) and then completed with incredible and synchronized OM chants.,0
85, I tried meditating too and after that I walked down to the Ganga and waded my legs into the polluted water.,1
86, and we walked through the evening ceremony at the Main Ghat that was being viewed by hundreds.,1
87," A meal a little later on and a quiet stroll along the narrow lanes,",1
88," Amidst the chaos and cacauphony of life,",0
89,The usual first breathtaking view of the Mausoleum is spoilt by the drizzle and the grey background of the sky against which the Taj seems to dissolve in the thin mist.,1
90, is suffering the ravages of pollution and general degradation.,0
91, It is a beautiful but small white marble structure with exquisite inlay work outside and delicate wall paintings of fruit and flower motifs within.,1
92,could view the Taj.,0
93," There is beautiful blue tile inlay on the outside,",1
94, It was in a beautiful seventeenth century palace.,1
95, There was beautiful artistry throughout.,0
96,I still don't understand how they manage to speed through these crowded narrow roads.,1
97, so much traffic and congestion.,0
98, our drive on the horn all the time.,0
99," Beautifully built,",1
100," Quite crowded but we were able to walk around,",0
101," Presently cleaning the minarets,",1
102, so scaffolding spoiling the view but still very impressive.,1
103,"Considering that one of the most beautiful buildings in the world,",0
104, The early morning sun cast a soft and beautiful glow on the building.,1
105," It has some of the most beautiful carvings that we have seen on our trip so far,",1
106," Just so hard to believe it was built in 1630 by the King to remember his beautiful wife who died giving birth to their 14th child at aged 39,",1
107," While there's a good view of the Taj,",0
108,a name for ourselves as one of the waiting staff apologised for the noise and hoped we'd managed to sleep when it finished.,1
109, I asked him if there were any more parties in the hotel for the next couple of nights and he said that there weren't so it should be quiet - phew!,0
110, This turned out to be incredibly quiet and we walked straight through.,1
111, It's a fantastic view but amazing that the rooftops between there and the Taj have not been taken over as viewing points.,1
112," He kept telling us it was fixed when it wasn't and after we'd been listening to the running water for 20 minutes and somebody turning up to clean up the bathroom after the engineer,",0
113, though with nightmare Delhi traffic and a lost driver only just!,0
114," navigate to the Ganga side ghats and ponder the views above Manikarnika burning ghat,",1
115,A few of the worlds population are lucky enough to see some of the great wonders here on earth.,1
116, Everything that relates to beauty and elegance an be describe to the detailed marvelous architecture.,1
117,"What I found in Ayodhya was a peaceful old charm small city that decried the tumultuous events of 1992,",1
118, with people leading simple lives oriented around the worship of Lord Rama in a beautiful central temple where it was clear many pilgrims came from afar to visit and receive blessings.,1
119, People in the neighbouring streets were quietly and peacefully going about their business.,1
120, In my view he was a saint to be emulated for sure.,1
121," Nous gardons notre calme et le prenons au mot… Nous attendons tout de même le photographe pour récupérer les photos prises au début de la visite,",1
122," We had a big clean room,",1
123," a super clean bathroom,",1
124, bottled soda in the cafe just to enjoy our first view of the Taj.,0
125, What a beautiful building.,1
126,wonderful views of the Taj.,1
127, But a very nice view anyway.,1
128, And Nina decided to head south into the warmer parts of India for a relaxed time on the beach.,1
129, The beauty of Vrindavan lies beyond what we see.,1
130, It was a full moon night and it was a really great atmosphere - with the full moon shining over the fields around Vrindavan.,1
131, He was very proud of his beautiful daughter.,1
132," tourists numbering more than twice the population of Agra pass through its gates to catch a once-in-a-lifetime glimpse of what is widely considered the most beautiful building in the world ……and we were there,",0
133, gazing at that beauty - I will never take our luck for granted.,1
134,"thousands of semi-precious stones in beautiful patterns,",1
135,We also enjoyed the view alongside of the Yamuna River (which used to be crocodile infested).,1
136," We set off from the hotel expecting to jump in a tuk-tuk however we ended up walking along the road which was crowded with cars,",1
137,"Throughout the day we would have to stop and move aside as men carried bodies beautifully covered in orange silk and flowers,",1
138," Our hotel was clean and quiet,",1
139, The title as the most beautiful building in the world is very much deserved and we could have spent all day wandering around the gardens.,1
140,In the afternoon we visited the Baby Taj (smaller but older and arguably more beautiful than the Taj Mahal) and the Mosque and Palace (Fatehpur Sikri) 40km north of Agra in the town of Sikri.,1
141,After a quick clean up at the hostel we headed out and made a beeline for the closest ghat.,1
142," people just relaxing by the ganges from younger to older groups sat together,",1
143, the odd holy man with long dreadlocks sat on their own at peace and the odd tourist here and there.,0
144," It felt like a nice relaxing place for a local,",1
145,would see your attempt to relax as an invite to try harder and more insistently than the last.,1
146, The views from the ganges were quite impressive as we took in all the buildings and unused ghats as well as the greenery on the opposite side of the river to the more rural areas of Varanasi.,1
147,hectic India we were definitely looking forward to some relaxation and a slower pace in South India.,1
148, clean with plush interiors .,1
149, The three of us were in a hurry to reach Baga Beach and of course come back within the 4 hours limit.,1
150, So you girls want to look around or just go to the beach directly.,1
151," And here we were heading towards the beach in the beautiful yet unknown place to us ,",1
152,"Beautiful houses painted in greens,",1
153, colourful dresses and peaceful faces … that’s what I could see all around me.,1
154," A place could actually be beautiful and peaceful and fun and yet not be a Bollywood set ,",1
155, beaches and the resorts .,1
156,That four hour visit to the beach and back was like a refresher course in the past and the present of Goa.,1
157," this time not only was fun filled because of the beautiful sunset at beach and the gaiety and festivity around ,",1
158, the beaches clean and the town peaceful .,1
159," A true gentleman with a clean soul ,",1
160, We had a really clear view of the cremation area.,0
161," Anna bought a beautiful Saree,",1
162, then have an hour to relax before setting off for the last auspicious ceremony later tonight.,1
163, and traffic of all descriptions!,0
164," The traffic was so crazy,",0
165," Anna also felt that the crowds were just too much,",0
166, some saying it’s the most beautiful thing they'd ever laid eyes on.,0
167, we'd heard the best time to view the Taj Mahal is at sunrise.,1
168," The best spot to view the palace at sunrise is actually from Agra fort,",1
169,morning the crowds weren't too big and the air was cool.,1
170, The view was amazing.,1
171,Both rooms were not dingy by any means and also had amazing views of the taj mahal.,1
172,It was lovely to walk around and admire this beauty but in the sun the marble floors were very hot.,1
173, We understood the streets were chaotic but the train stations too!,0
174, You could certainly see that it was every monkey for themselves as they scrapped over rubbish and food thrown onto the tracks.,1
175,"All that traffic on the tracks: trains,",0
176," I wandered around the busy streets of Varanasi (the traffic is MENTAL),",0
177,"View of Yamuna River,",1
178," They mention the pollution of the river and the streets,",0
179, the ever present chaos and noise.,1
180," but it was such a clean cut and with ca 1 cm still at place,",0
181," Although very clean (they were expecting the visit of President Obama who never showed up),",1
182," Crowded beyond belief,",0
183, and with that the usual random crowd of men gathered to stare.,0
184, The place was stinking and again there was litter and honking horns everywhere.,0
185," sitting in the sun listening to honking horns,",0
186," but even if it was just a reduction in litter and pollution,",0
187, and Varanasi which probably belch out a thousand per cent more pollution in 1 day than London does in a year.,0
188," the noise and the filth,",0
189, I met some nice Australian and British girls and we first went to the Lotus Temple by a tuktuk and experienced the caotic and very noisy traffic and saw lots of almost-accidents.,0
190, followed the crowd that left the central station and accidently found the old Delhi market at night.,0
191," chaotic but save place,",0
192,(3) Red Fort is a very big building but the counter area was crowded and the counter line very long.,1
193," a peaceful park with a Ghandi monument,",1
194, I became more fascinated by the peaceful openness towards every religion.,1
195," The high and drunk men were seriously freaking out and a crowd of 30 or more appeared around me,",0
196, those first Rays of the morning sun glistened on the water and it actually looked like a beautiful serene place.,1
197," always had clean faces for bedtime,",1
198, It really was beautiful and very skilled intricate work.,1
199, He offered us tea and it was actually a nice relaxed environment with plenty of time to look and appreciate the product with no hard sell.,1
200, They were beautiful and so colourful.,1
201," I'd like to think she'd bought some clean underwear since Delhi,",1
202," but I reckoned I could probably pick one up in Aldershot for the same price given that there is a huge Nepalese population in the town,",1
203," no longer would I be going out of my way to keep quiet-I decided to take a leaf from Molly Brown and do what I would be doing if I had a room to myself,",0
204," I had a shower and I wasn't best pleased when I noticed she hadn't cleaned the toilet and used my facecloth that was on top of my wash bag,",1
205, chose to reverse that part instead to pull up outside of the shop-all with oncoming traffic beeping us out of the way.,0
206, they were almost crowding around us.,0
207, I deliberated weather or not to hold on or risk leaving my bags and chance what would probably be a honking smelly toilet.,1
208, It was so nice just to feel clean and relax and I was really looking forward to seeing the sunset tonight.,1
209, There were more cows and more motorbikes (a pair of cows were even locking horns in the middle of the road with vehicles swerving around them) it was the most insane place yet.,0
210," It just seemed peaceful and without sounding like a complete moron,",1
211," one of the most beautiful buildings and iconic landmarks on earth,",1
212,was a good example of why the English are so rubbish at cricket: here was the evidence they couldn't bowl.,1
213, It was so cleverly designed and built from red sandstone and it was just a lovely place in general with beautiful gardens and flowers.,1
214, Shar Jahan ordered that the workmen have their hands chopped off to stop them ever recreating anything so beautiful ever again.,1
215, All polluting traffic is now banned from driving within a certain radius of the building now and instead you hop on a type of electric bus to get to the entrance.,0
216, The guards where blowing whistles at those taking pictures and it was generally chaotic-not the serene final resting place you'd think.,1
217,Up early and down to the temple the security was quiet tight and I was frisked twice; it was strange to see members of so many different sects in one place many engaged in devotions.,1
218, and for the most part it is horribly chaotic place.,0
219," never regarding the traffic lanes,",1
220, and only sometimes acknowledging the traffic lights.,1
221," how do you drive into oncoming traffic at 100 mph,",0
222,"Second driving lesson: They honk their car horns all day and all night long,",0
223, Even the back of the trucks have signs saying ""horn"" or ""horn please.,0
224," Other vehicles driving in the chaos are rickshaws,",0
225," Around every corner of the complex there is a new beautiful detail with ancient Hindu and Muslim architecture,",1
226, where you can get a good view of the whole lake and palace complex.,1
227,many intricate embroidered rugs and a gorgeous crystal chandelier that I believe our guide said was a gift from another country.,1
228,""""" The one thing our guide was able to tell us about this place was that the many beautiful windows of the Hawa Majal weren't only used for decoration but that they also had some sort of screen on them that allowed cool breeze to come in and that permitted the ladies to look through to view the proceedings of the people down below.",1
229, It made us thank the heavens we had not traveled here with our husbands because they probably would have been bored to death!,1
230, which are seriously one of the most gorgeous traditional dress styles in the world.,1
231, We also went to a shoe store and got these gorgeous Indian style shoes which all had intricate beads and colorful designs on them.,1
232," This means driving right into oncoming traffic in the pitch dark night,",0
233," You have to ride a pollution free vehicle up to the Taj Mahal,",1
234, these strict rules are in place in order to keep the air around it as clean as possible and to maintain a protected barrier.,1
235," It was very crowded and we knew it was only going to get worse,",0
236, The traffic was worse and the hotel we stayed at wasn't so great.,0
237, as well as taking several quiet moments to pray and contemplate.,0
238, nestling serenely on a mountain backdrop staring at the snow capped Himalayas.,1
239," quiet days saw us exploring tiny markets,",1
240, in a restaurant which also nestled into the mountain side as the sun set over the snow caps.,1
241,The Taj is the most exquisitely beautiful building I have ever seen.,1
242," with no litter or discarded plastic bags in sight,",1
243, some wearing really beautiful saris.,1
244," no plastic litter allowed,",1
245," relaxed and refined place with fine Taj views),",1
246, The platform was crowded with people.,0
247,"green fields with both men and women working in them by hand,",1
248," loads of rubbish everywhere (mainly shredded plastic),",0
249, At every level crossing there were crowds of people on bicycles waiting for the train to pass.,0
250,along crowded streets.,0
251, There is a rooftop restuarant with a fine view over the Ganges and a staircase leads you down to the walk along the riverfront.,1
252," beggars and holymen asking for money,",0
253, We are so lucky that we can slink back to the quiet of our room or the rooftop restuarant.,1
254," In the mornings there is a rather nice mist over the Ganges,",1
255, but according to the locals it wasn’t crowded at all (due to the inclement weather).,0
256, I quickly realised that I’d hate to be here on a crowded day!,1
257, I needed a couple of extra strength Kingfisher beers to calm the green chillies we’d ordered on the side (or at least that was my excuse).,1
258," The traffic chaos was unbelievable,",0
259, but I caught glimpses of villages and fields covered in a yellow flowering plant as we sped by (I later learnt it was mustard/rapeseed).,1
260," This was the India of documentaries on poverty – with rubbish heaps randomly scattered through streets,",1
261," We saw the beautifully decorated rooms where Shah Jahan had spent his last days,",1
262, I really wished we had better light for our photographs so that I could have captured the depth of the beauty in the design here.,1
263," It was a super clean hotel and the room was smallish but very,",1
264, the view of the Taj Mahal from the hotel rooftop wasn’t a selling point.,1
265, where he had a view of the Taj Mahal and supposedly stared at it for the rest of his days.,1
266,The red sandstone walls that surround the Taj Mahal prevented it from being viewed from the road.,1
267, we walked towards the grand gate - which is a spectacular arch of red sandstone directly in front of the Taj Mahal.,1
268, but it was certainly a majestic and breathtaking sight when we finally stepped through the archway and were faced with the sheer size and beauty of it – a mass of white marble set amid beautiful formal gardens.,1
269," It has such a beautiful and magical atmosphere,",1
270," Even though crowd numbers were down due to the weather,",0
271," I think the sum of the parts of the complex is far more beautiful in its symmetry and effect,",1
272, I loved the practical aspects of the fort’s architecture and the clever and beautiful additions that converted parts of it into palaces.,1
273,Even with the fog in the area it was still spectacular to see.,1
274, Lol but the view and the scenery along the way was spectacular.,1
275, You could easily spend half a day wandering around these beautiful but crumbling examples of Mughal architecture.,1
276, thankfully it is a peaceful place today.,1
277,The rooms were quite clean and big.,1
278," The Taj is one of the most well preserved and architecturally beautiful tombs in the world,",1
279," The fort has a beautiful view of his masterpiece,",1
280,"The town is relatively peaceful and green,",1
281," I wonder if they are in the same category as people claiming Delhi airport to be super hectic and chaotic; when we there we saw no evidence of that,",0
282," It probably would if you weren't dodging traffic and weaving through the crowd,",0
283, the dailly schedule seems chaotic and intense to my English sensibilities.,1
284,30am boat trip along the Ganga gave a rare opportunity to experience a quiet and peaceful Varanasi.,1
285, a handful of others also staying at Mishra beside us in the wooden boat that was being rowed by a quiet local.,0
286,They were also very beautiful in a stark and haunting way.,1
287, During winter North India experiences thick fog that gave the beautiful gardens of Dhamma Chakka a ghostly quality beneath the compound's blue-white lightbulbs.,1
288, The 10 Day course spent the first three days focused entirely on anapanna (mindfulness of breathing) to calm and focus the mind before teaching vipassana on Day 4.,1
289, and even species (ie the points of view of non-human life) have the potential for near infinite possibilties.,1
290, The moon is stuck like horns above a tree.,1
291, It was a classic Delhi view - the city stretching out before you until it disappeared into the smoggy haze.,1
292, In the smaller version you get in Delhi they don't allow you to sit next to the driver so Jane had to sit on someone's knee and the three boys jammed on the seat.,0
293," The Agra fort probably upstages the Red Fort with its views of the Taj,",1
294,The mist cleared as we reached Fatapur Sikri.,1
295, The palace had some beautiful carvings and a unique monument to Akbar's favourite elephant executioner (it used to crush criminals in front of him).,1
296," There was clean sheets,",1
297, Though there were many other people there its size meant it was peaceful and calm.,1
298, It was a much needed break from the chaos of India we'd experienced so far.,0
299, with an understanding but low opinion of India's caste system and fairly critical views of the machismo of Indian men.,0
300, We spent 20 minutes or so looking around the beautiful hall of the Bara Imambara before heading upstairs to what I thought would be the balconies.,1
301, After reaching the balcony and getting a lovely view across the Lucknow we decided to return to the front gate and move onto another attraction further down the road.,1
302,"After a chaotic first week in India,",0
303, The hostel had a open relaxation area and up stairs a kitchen we could use.,1
304,"The past 48 hours have been a chaos of our mistakes,",0
305, It was so beautiful with the light and candles.,0
306, we finally got a rickshaw to drop us at the Ganges and it wasn’t long before we had searched and found a room at Hotel Ganges View just south of Assi Ghat on the Ganges River.,1
307,Slightly above our budget (as we were in need of some pampering) we paid up the room for 6 nights for 9000 rupees and decided to sit tight with a little view for my birthday week.,1
308, After a few beeping horns and a great cheeky Chai I decided to head back to the room to take advantage of our satellite TV and comfy bed.,0
309,in the morning Casey was feeling much better so we decided to take a little stroll down the river to check out a few of the main sights here on one of the most polluted rivers in the world.,0
310, On our stroll from the south you begin by passing small lanes filled with dust that is created from the traffic and dried out cow dung that I have to say doesn’t make most of the streets in Varanasi comfortable to walk around.,0
311," Now I had been reading about the on goings around these waterways and you often read of the rubbish and pollution,",0
312,luckily for us the prime minister had visited a few days ago so in a matter of hours India was sparkling clean by Indian standards anyway.,1
313, The Ganges almost looked clean enough to swim in.,1
314,The difference between walking through the streets to walking alongside the river is the calmness you can feel whilst at the water’s edge.,1
315,Further North you quickly see the day to day activities of Varanasi locals and amongst them you will see beautifully dressed women and half nude men all washing themselves and the households laundry in the heavily polluted river.,1
316," You can see people washing Laundry near piles of collected rubbish and even further north,",1
317,is that peace or piss off?,0
318, In the picture of him and I it is a little unclear whether he is saying peace or piss off!,0
319," After a nice few days of relaxing with great mates on one of my favourite islands in the world we would board another boat,",1
320, If it’s the authentic hustle bustle of the old town or the calm soothing feel of the river.,1
321, It has 2 beautiful monasteries.,1
322, The modern temple is beautiful and serene.,1
323, Also if you can manage the chaos then Dev Deepawali in November is a spectacular scene.,1
324, with beautiful carvings engraved in the marble.,1
325," some cool engravings in the walls of some of the buildings and an amazing view of the Taj,",1
326, but all got out of bed sleepily to greet us and make us some beautiful Chai.,1
327,It did have views to the Taj Mahal.,1
328, Its a small area close to the Taj that you can view the Taj Mahal against the backdrop of a sunset and popular with tourists and locals alike.,1
329, A few of the local boys decided to become fixated on beautiful Taylor and in the end I had to tell them I was her mother and to leave her alone!,1
330, It was all homecooked by the family that run the homestay and the food was beautiful and authentic.,1
331, It was extremely beautiful and quite overwhelming.,0
332,to the beautiful Ranjana and her family before heading off to catch a train to Delhi.,1
333, Beautiful even from that distance.,1
334, We then headed off to our hotel to relax before heading out to see the Taj Mahal.,1
335, It was breath taking to see the Taj Mahal as it is more beautiful than we ever expected it to be.,1
336, It was a dream come true to see it and spend time in such a beautiful setting.,1
337," We relaxed and chatted,",1
338,The noise made by the looms was really loud.,0
339," relaxing and chatting about Jude's university work,",1
340," Jude and I opted for a quiet meal on our own,",0
341, dogs and cows roaming and crazy drivers beeping horns and people milling around on there way to or from somewhere.,0
342,It was quite a peaceful experience and we saw fish jumping and Dushyant said they even had fresh water dolphins!,0
343, So may be the water isn't as polluted as we westerners think.,1
344, You submerge yourself under the water 3 times and then chant and it is supposed to cleans your soul and absolve your sins and make you pure again.,1
345, We took the boat to small sand bank in the middle of the river where it was less crowded and cleaner.,1
346, Dushyant calmed the situation down and I deleted the shots which seemed to offend.,1
347," It was very beautiful so sat and watched it from our boat on the river for a while listening to the monks chant,",1
348, Then a tuk tuk home to the hotel We got stuck in traffic and found ourselves being followed by a man who had taken a shine to Mary and was walking with his dick out in his hand.,1
349," We moved slowly through the traffic and he kept catching up to us,",0
350,The train was very crowded and many of the passengers were police and army people returning home after the elections.,0
351," It was noisy with people walking past chatting or on the phone - hello hello,",1
352," noisy people sitting on the edge of our beds,",1
353, As usual we had to dodge to maic traffic and avoid an early death on the roads lol but we managed it and all arrived at the air conditioned hotel all in one piece.,0
354, It's hot sweaty and very noisy work.,0
355," The replies we visited are amazing and still look so new and beautiful and the photos do not do them justice,",1
356, However the crowds soon flocked in and spoiled the natural beauty.,0
357, at its peak around 99k visitors a day can view the monument.,1
358," It's a vast complex cleverly built on a hill side with a 360 view of the surrounding area surrounded by a 16KM wall to protect it,",1
359, Some of them were beautifully painted and I hope to upload some photos on here soon so you can all see.,0
360, The sound of people chatting and car horns blowing etc all going in around us.,1
361,We took some photos of one of the large roundabouts from the top of a Hindu temple and amongst the chaos was a cow.,1
362," It seems amongst all the traffic the cow top trumps all other road users,",1
363," We are staying in a small family run hotel which is basic but clean and comfortable,",1
364,They also collect the cow dung and dry it out nard use it to fuel their fires and then use the ashes to clean the dishes.,1
365, We sat on the floor inside a beautiful heritage home with the amazing architecture lit up by coloured lights and bats flying around us!,1
366, Miriam and myself went into the palace and spent a good few hours wandering around the beautifully decorated rooms and gardens.,1
367, At this point i conveniently found an amazing viewing spot off the path on a huge boulder right in prime location for sunrise watching.,1
368, The sun peeked over the mountains and we watched in awe as it bathed the valley and city in golden light.,1
369, After sitting for half an hour or so the rest of the group came back down and sat with us for a few minutes taking in the view before we walked back down and walked to a restaurant for breakfast.,1
370, I had the mixed fruit pancake which was immense and just what I needed after climbing up most of a mountain and coming back down all before 9am!,1
371," Danielle relaxed by the pool,",1
372, This was beautiful and I really enjoyed the intricate and dainty architecture as well as the many shades of colours.,1
373," the crowd below would whoop and cheer and whistle when the characters fought,",0
374," nestled in peaceful surroundings between two granite cliffs,",1
375," He then started making noises and splashing at the water and then behold,",1
376, It was beautiful and there was a great viewpoint of the two mahul which gave us our first glimpse of this wonder.,1
377," for me I haven't seen the Taj Mahul from this side and to be honest I think it is my favourite view with the river in front of it,",1
378,"We were cream cracked after this so relaxed and had a delicious Indian thali meal,",0
379, It had a rooftop restaurant with great view of the snaking Ganges and the buildings hugging its eastern shores.,1
380, cleaning their clohes and cleaning themselves to using it as a toilet or a pen to keep their water Buffalo in.,0
381, I felt like we were leaving the calm and into the storm.,0
382,and stressed my foot was going to need a total clean out at the hospital for absolutely no reason at all.,0
383," l have read that the ganges pollution levels are 3000 over the 'safe' limit,",1
384, if not for getting away from the busy streets below to relax or the great views but to see Monkeys getting chased off by the owners dogs!,1
385," We spent most of our time there learning about the history of this beautiful building,",1
386, but perhaps the noise and press of the crowd made it seem less special.,0
387, but how can one enjoy beauty if people are shoving and pushing and whistles are being blown into your ear?,0
388," Singhji says that sometimes it is so crowded that even he does not want to enter the impressive Taj Mahal,",0
389, as the noise and smell and crush of the masses of people can be overwhelming.,0
390, a gorgeous white marble building that almost every visitor to India must see.,1
391, We gingerly tiptoed through the alley until we reached a mass crowd of people lining up to get in a small temple door.,1
392, Instead it turned out that my mosquito repellant was a dangerous article (deodorants etc ok but mosquito repellant not).,1
393," after admiring the view of the sunny day outside,",1
394, unrelentingly chaotic and unapologetically indiscreet places on earth.,0
395," beautiful saris,",1
396, and I cleaned up buying a stack of their scarves!,0
397," Walking down the beach in Arambol,",0
398, What an excitement to see one of the most beautiful buildings of the world with my own eyes.,1
399, Inside there were beautiful flowers.,0
400,A nice change for the crowded environment was the visit of the Keoladeo Ghana National Park.,1
401," was built to be a gorgeous monument,",1
402," considering the traffic situation in India anyway,",0
403,We arrive in Agra to this BEAUTIFUL hotel.,1
404,) It is more like a fort/castle thing with amazing gardens and pools and beauty everywhere.,1
405, It is more beautiful than words can describe and more spectacular than any picture could ever capture.,1
406," Shah Jahan built the Taj Mahal To ensure that no other living structure would ever rival the beauty of the Taj Mahal,",1
407, that Shah Jahan “cut off the hands of the artists” so that nothing as beautiful would ever be built.,0
408," The city is famous for the Taj Mahal which is beautiful but the city is mad,",1
409," Animals everywhere foraging through loads of litter and debris,",0
410, The traffic was awful with really bad bottle necks made worse as a buffalo had decided to die and they were trying to haul it out of the way.,0
411," We crossed over the river with a view of the little Taj and made our way to the park where the Maharajah was going to build the black Taj,",1
412, on the opposite side of the river Yamoona to the Taj Mahal where his favourite wife is buried and this gave us some lovely views of the Taj Mahal itself.,1
413, it really is such a contrast from the chaos outside to the serenity inside and of course the luxury and comfort inside to the poverty and sadness in the street.,1
414," crowded with people so we didn't get a Princess Diana moment but Delboy knew all the photoshots and where to take them,",1
415," It is such a beautiful building,",1
416," It would be nice to walk around in peace and calm,",1
417, noisy - everything we had experienced but greatly magnified - but that is what Varanasi is all about!,0
418,"The sunrise boat trip on the Ganges was sensational - just as we had imagined - viewing the bathing ghats,",1
419, bright lights and spiritual chantings reflecting across the Ganges with the sunrise casting a peaceful orange light across the water.,1
420," noisy spiritual experience with ringing bells,",1
421, no crowds in front of us for the first 10 minutes - pictures of the Taj Mahal in its pure and pristine elegance.,1
422, and watched a beautiful sunset.,1
