,Review,Rating
350, Still loads of people and beeping horns of little black and yellow taxis everywhere - bit like Bali road rules are just guidelines - they basically do what they want to and go where they want to.,0
351, the beach areas - went to a couple of markets as well including the Thieves market and Crawford market.,1
352, And it was a tiny quiet place with no white tourists.,1
353, It was quite popular for Indians though who were coming here for weekends and they gathered at only one spot of the beach which was otherwise deserted.,0
354, The beach actually looked like the ones in Goa or more precisely how Goa probably used to look like years and years ago before it was discovered by foreign tourists.,1
355,looked like they had divided the beach into separate territories.,0
356, We got to see beautiful unspoiled part of India before it gets into the attention of tourists.,1
357, and the littering is plain lazy.,1
358," We relaxed for the afternoon,",0
359, After the match we found a little restaurant where we could get a beer so ended the night relaxing with a Budweiser.,1
360, I then walked to get our tickets while Dad relaxed in our very nice executive business hotel room.,1
361," traffic chaotic as always,",0
362,flies and pollution in India not a chance I’d risk from eating at one of them.,1
363, Once again I enjoyed it as the views are impressive.,0
364," It’s advertised on the city tours etc as a place to go but it’s littered with homeless people and plastic bottles,",1
365, The same applied for the beach in Chennai.,0
366, A lot of people have headed into the city to get stuff done but my roommates and I have chosen to relax in the shade with a book.,1
367, Relaxation changed when a newbie t the ashram joined.,1
368, We will be assigned random tasks through out our stay here but for today we just have to clean up our rooms.,0
369, We had time to relax so I grabbed my book and enjoyed a cool breeze passing through until lecture time.,1
370, I am actually digging this quiet time.,0
371,The yoga this morning can be deemed relaxing if one wasn't so focused on the fact that nothing was being worked out.,1
372,Relaxation time is my favorite time.,1
373,What followed relaxation time was just as fabulous.,0
374, I don't believe in heaven but if I we to ever go to one mine would be filled with exercise equipment and food.,0
375,"Today's heaven came in the form of tomato curry,",1
376, I eventually cleaned my plate that looked as if it had been licked clean and headed over to our main building were we were to do introductions.,1
377,Karma yoga time was next and I wish I had been on tea so I could you know work out but a las I was not so instead I was assigned to clean the main hall.,1
378, mop and clean outside.,0
379,As the cleaning crew finished up the room the bell rang and we made our way over.,1
380, not to mention the screen that blocks my view so instead of taking the same seat I made my way outside.,1
381, I choose not to and instead take in the beautiful view that surrounds me.,1
382, There is a breeze to keep us cool and the view is just to fabulous to be made at the fact that my hand is burning intensely.,1
383,In between our two lectures there was lunch and relaxation time.,0
384, Relaxation was also enjoyable.,0
385, It is such a beautiful language and similar to Spanish so I am catching a few words here and there.,0
386, But both my roomies convinced me that a good round of chanting may be better to calm my mind.,1
387, I wanted to push myself and lose myself in a hard core workout but chanting was exactly what might calm my mind.,1
388,My karma yoga for the day was to clean the library.,1
389, Two of us to clean one small room.,0
390, Again I honesty can't say for sure if I stayed awake the entire time or not but when it was over I felt relaxed and ready for whatever the day would bring.,1
391,I had to clean toilets for karma yoga which may not sound that great but with three people cleaning a tiny area we were done with time to spare.,1
392, relaxed and rejuvenated.,0
393, Pat and I headed up the to so mountainous mountain to take some photos.,1
394, The walk up was easy enough and unfortunately snake less and on top the view was quite nice.,1
395,Lunch and relaxing before the exam is necessary.,0
396, For a test day it was a pretty relaxing day.,0
397, Cherry and I cleaned outside the office and my micro lesson where I got all nervous once more.,0
398, I sleep under a mosquito net and am constantly sweating my ass off.,0
399, I really don't mind the schedule but it is good to take a day to just relax slough heading into town isn't the most relaxing thing in the world.,1
400, instead I headed up the mountain to check out the sun rise.,0
401, A group of us made our way up to the top and it was a spectacular view.,1
402,Down the mountain we went to kill some time before breakfast and heading to town.,1
403," cleaning the room,",0
404, I took so many pictures of the kids jumping in the water and women cleaning clothes.,1
405," My heaven will be filled with chili,",1
406, Sitting outside I gazed at the beautiful scenery that surrounds me.,1
407,Karma yoga was cleaning the library today.,1
408, It was as of they were all in silence making the whole cleaning thing quite boring.,1
409, Not the soothing calm voice but more the fun lets work out kind of way.,0
410,Doing a round of netti to clean out our nasal passages we called it a morning and we sent to eat breakfast.,0
411,Once again I was instructed to clean the main hall.,0
412,Paresh is interesting and all but he delayed us from food and is now taking away an hour of our relax time.,0
413, It was nice coming back early and relaxing out at the picnic tables.,1
414,Time flies when your relaxing and having fun because before we knew it it was nearly sunset and we all decided to head up the hill to check it out the first time wasn't all that spectacular but this one certainly made up for it.,1
415, With just a smidge of light left we made our way back down the mountain for dinner.,0
416,Up the mountain we all went to enjoy the sunset before dinner and celebrate the beginning of the end.,1
417, Off I went in the unnatural calm voice that is required of a yoga teacher.,1
418, Sure during micro lessons I had learned that my spunky upbeat energetic voice was a nice niche in the calm yoga atmosphere here but since I was being graded on a soothing voice I tried to tone it down and leave out words such as janky.,0
419,And afternoon of relaxation plus a half hour of good old yoga nidra which had exited our lives far to early especially during exam time when we need it most.,1
420, I had intended to climb the mountain with Max but couldn't find him so Pilates seemed like the only logical choice so that is what I did before dinner.,1
421, It was nice to relax and by relax I mean do some Pilates before heading up to see the sunset once more.,0
422, They were cut into a huge mountain and has lots of Buddhist cut outs in the side of them.,1
423, I had never seen rooms the size of these suites with wonderful views of the water and the queens necklace promenade around the hotel.,1
424, Rooms ranged from luxury city view to presidential suite.,1
425, What was interesting is that only about half of them have side view mirrors.,1
426, One cannot tell if the side view mirror helps or not because we kept our eyes closed most of the time.,1
427," Horns are blowing constantly because not only are there the cars (mainly taxis) on the streets,",0
428, One of the most beautiful synagogues was one called the Kenneseth Eliyahoo which had beautiful interiors.,0
429, It was truly a beautiful building.,1
430, skill and luck with traffic lights as a guide.,1
431, At least the seas are calm and our cruise continues.,1
432, beautifully dressed women and more life in some streets than some cities might have.,1
433, since everything looked so different and chaotic and I thought for sure we would get lost.,1
434, which is this pool of clean fresh water that Pratik said nobody knew where the water truly comes from.,1
435," these were really spectacular to see,",1
436, as well as the crowds of monkeys trying to steal people's food and drinks.,1
437, with a population of twenty two million plus.,0
438," we had a view of the bay from our room,",1
439," and spent our evenings blissed out by the beauty of all the boats sparkling in the water from the hotel's excellent rooftop restaurant,",1
440,This was the bay view from our hotel room.,1
441," In addition to getting the historical background on some of the beautiful architecture in old Mumbai,",1
442," Along with a collection of photos and beautifully done dioramas depicting the events of his life,",1
443,"The walking tour was a great intro to this beautiful city,",0
444," strolling the massive Chapatti Beach in the heart of the city; the enormous sea wall that extends for miles along Marine Drive,",1
